group,year,bachelors_puma,bachelors_puma_se,black_puma,black_puma_se,hispanic_puma,hispanic_puma_se,inctot_puma,inctot_puma_se,owned_puma,owned_puma_se,age_puma,age_puma_se,immigrant_puma,immigrant_puma_se,poverty_100_puma,poverty_100_puma_se,poverty_200_puma,poverty_200_puma_se,hwsei_puma,hwsei_puma_se,unemployed_puma,unemployed_puma_se,valueh_puma,valueh_puma_se,rent_puma,rent_puma_se,costelec_puma,costelec_puma_se,density,density_se,state_policy,state_policy_se,lgbt_nonprofits,lgbt_nonprofits_se,immigrant_nonprofits,immigrant_nonprofits_se
"Same-sex, non-immigrant",2010,20.525172566095844,0.09689216244342685,12.84812164870745,0.117412717052034,15.642000950158435,0.15368094133658383,25.877277933988175,0.08720737462316873,63.50709137070129,0.1292939639275335,37.435558651483845,0.02344594449257225,13.12433248548292,0.10479474944269136,13.731013886629784,0.05088166366282053,31.75465978244493,0.0895059646776745,36.416871344531785,0.0335967596101783,4.066552602482319,0.010053640880864516,3827.730826038895,13.0292401136573,292.02685936717984,2.192551033187685,2104.513079498441,3.7975450100278914,6091.031135485595,160.3888087510637,1.645813097504842,0.023197168224758688,0.7672474065447464,0.05888133298185799,0.6188393436869951,0.02217250459606628
"Same-sex, non-immigrant",2011,20.95452777282903,0.10648547114043858,13.079356899123793,0.12552872446236502,15.504721939338674,0.15470311791387883,25.53347302420017,0.10029594359326964,62.843288279029025,0.13915611951200318,37.725261993612854,0.02449466201678872,12.873782783043207,0.10320940400230857,14.045450449081924,0.05265033621062089,32.194187503110264,0.09334702655898763,36.46687452110334,0.03624202252603333,3.7684861486189716,0.010588671052839688,3887.998693318746,13.99894583501176,304.93641787803784,2.4662894429229296,2129.988103701076,4.194622961817224,6314.133947497912,213.7811247536703,1.8167296530925783,0.027319333637658847,0.7522271693210777,0.06681549168133452,0.7459300607666292,0.030545349310122316
"Same-sex, non-immigrant",2012,22.087282896098635,0.1329807074144765,12.35113920546724,0.11743798701875936,15.804991278395665,0.1557055760796088,26.056050672575953,0.11929472886478062,61.506412391952814,0.1571622535255943,37.920311959393665,0.026597984707432513,13.097503286619862,0.1099381471762091,14.043958497236575,0.060635536215378025,31.867226980064437,0.10480737226514225,36.68525061132161,0.04298398107590445,3.365465455626726,0.01088563358301887,4021.10324929167,15.998030377835029,329.9189020717441,2.9673324045400093,2057.1133410308657,3.664158252892527,6301.515818118543,214.77112522695933,1.945859886399058,0.029514698940777597,0.6746124570411114,0.030802966707107027,1.3116383054316945,0.02763831218748716
"Same-sex, non-immigrant",2013,22.06759808458075,0.11279960333439987,12.778543387081172,0.12111644710336084,15.904446030389884,0.14335981552012292,26.36210723070832,0.10316528725783404,61.7383804346014,0.13012243852962824,38.11968836266403,0.025951323251855916,13.224484543736354,0.10169323471514008,13.997506777674653,0.054574513523802305,31.625480222550443,0.09536424291722916,36.72675133597907,0.037127438098529926,3.0007965309722597,0.009064343775862982,4004.4862542515493,13.24440093384626,333.0367134351439,2.404202040914642,2108.9662175458798,3.2807337391330575,5961.803535023093,180.4436223246341,2.362317146466934,0.03184151953100572,0.6942581470980604,0.024218748781589444,1.5209088628902334,0.033615332866127466
"Same-sex, non-immigrant",2014,22.71681094554042,0.11767447700903287,12.646788810981256,0.1189213286406932,16.06504323018173,0.15001714262522284,26.729964464005782,0.10778773234069887,60.920987272813036,0.13775451733237692,38.23849121223488,0.025052032126894698,13.417343426155204,0.10278926849931505,13.61405192567135,0.0530872646557051,31.090576002057247,0.09685773957109681,36.942671789471724,0.03798792320887711,2.5483667232389022,0.00804459253739856,4093.5614204921735,13.981888089068162,352.11329785362835,2.6090553021415968,2185.7977839633368,3.532189914474718,6428.368931651208,178.6748542256771,2.731660933523506,0.029221997437105678,0.8966439772112053,0.031427350441904825,1.7912320207628436,0.04294821949884716
"Same-sex, non-immigrant",2015,23.04363070300258,0.11507079499806215,12.622006146122038,0.10412011497065476,16.396388423188235,0.13994463234236013,27.724380086167912,0.11305014539953726,61.05699985613453,0.1307098648231312,38.39875931855201,0.023689797993900814,13.54695714123933,0.09698777442637128,12.832015843174489,0.04611761783512011,29.894880138358015,0.08745128435171287,37.07142792806702,0.03675520733066083,2.2113195582630087,0.006601771469265136,4090.6957069037408,13.432064752279874,362.42133180320764,2.637783189154608,2197.750203285113,3.2285983700499226,6227.64540119615,185.87678493132782,3.554134637372689,0.021782154867985955,0.9223073678082453,0.037863407306114275,0.6230626979934261,0.010723457510500804
"Same-sex, non-immigrant",2016,23.82378875484549,0.10896183437843082,12.765370453693905,0.11132072258486334,17.100553397643054,0.15239177030354076,28.25684067568702,0.10361900489883033,60.91495395034089,0.12942440094059407,38.54051101576307,0.02475687368877448,14.125805105980598,0.09995431755488875,12.261870512887779,0.04879493895980988,28.69515208438927,0.0887543828748967,37.267553780753794,0.03630354893502202,2.0127800712513975,0.005771731328330818,4117.694359800993,13.145818951418917,381.50249898895856,2.5558780948975115,2148.878871299125,2.9955473144822684,6318.267814270916,169.97632420036197,3.5716889285852456,0.021757350577474986,0.9193183832314711,0.03262183599287424,0.15009256733247914,0.003956531608756987
"Same-sex, non-immigrant",2017,24.05751351105219,0.11509128642151299,12.492058852995878,0.105055892687193,16.97889250509906,0.1454000542187315,28.42205343987548,0.1120127629787426,62.344442488091126,0.12960187541261864,38.78857865567101,0.02592282402833376,13.664919039018855,0.09678106113457456,11.659600656673003,0.04131074272730083,28.007017125443728,0.08237130665388485,37.36146137188779,0.036057237635424635,1.8362459433260938,0.005714100892777115,3983.1306487876627,13.389898164081655,373.4513847607732,2.7937192978956147,2159.7264241177522,3.283433171986799,5979.168907461307,175.68700002691673,3.5395279599996194,0.0227506069884629,0.9230146792942494,0.042890498952129964,0.9443718810669718,0.015026997604764957
"Same-sex, non-immigrant",2018,24.463400552809986,0.10132587227338148,13.027512087879844,0.12761475574605213,17.34601350334306,0.14494351079265416,28.81083952304896,0.09645274827407985,62.49916026741483,0.12200401597998431,38.918436815809024,0.022839011490379087,13.792574772276938,0.09179926623025916,11.424158316451704,0.041643797831195414,27.494960751172854,0.07852115199136461,37.44404600778657,0.032572460930707765,1.7470991410112657,0.0056696434827807245,3980.3521007399327,12.431227055052444,386.11173092429203,2.452989823775649,2230.4781600288425,3.0346758083141543,5679.047901441869,136.41943803980925,3.7194300405759,0.022060087493874905,0.9499935577561797,0.029901321121035163,1.5956411431510573,0.024548464388461286
"Same-sex, non-immigrant",2019,25.04042257536695,0.10493844885081713,13.20313973320446,0.1110188287858172,17.43490879936761,0.14560060014980572,29.81463248338736,0.10259827015556221,62.554957758077855,0.12614487090526322,39.087107140209426,0.024435327405947203,13.784202402760732,0.09380073489119206,10.664905736456534,0.04017534035206313,25.9921262004811,0.07911748371239931,37.795735099741044,0.03437713594008341,1.6420400104563466,0.005264947526345415,3982.286052049155,12.829020762069462,401.55492160341737,2.679203357068194,2224.5628388336745,2.934038166103954,6020.829735336309,153.06245661378816,3.8348607630308162,0.023409291955404383,1.1295204069429945,0.037023155087038184,0.44786623920709273,0.00818036904956791
"Same-sex, non-immigrant",2021,26.376630771640595,0.0990559353554609,12.42358937816661,0.10091823715921999,18.018695417946265,0.14019577262155952,29.44662272188206,0.08504287008519583,64.69919953878411,0.12106521777881947,39.299934663826996,0.023667134663843046,13.860420770259957,0.09093872698786672,10.99484348713691,0.036981288620439576,25.652914225025803,0.07208399294298583,38.2835759784418,0.03203489546846449,2.509541807019574,0.00947991658517288,3810.911064700546,12.292546756541956,417.50101458424973,2.8262026307555987,2311.1898706819006,2.7371326970988195,5548.681784211693,113.82293454923825,4.377182407841115,0.018186620097097452,0.6538488861224383,0.022573929543276562,1.0643185653474128,0.014037113842324006
"Same-sex, non-immigrant",2022,26.854964117429255,0.0978741748833739,12.68621952362589,0.11525212556603666,17.987366556897154,0.141341542874711,29.33032546793945,0.08934465471946391,64.42453327545407,0.12993001249015398,39.49720150812897,0.02393947464049214,13.770370579985045,0.09073869224213613,10.795891986143852,0.042888148835694195,25.268187492728025,0.0740287461166051,38.48204328141147,0.032104166812268395,1.5817126383386524,0.00655405542397756,3869.3157376214385,12.94747641112602,447.49713306398564,2.9175237367521123,2517.0123903513313,3.279052088972633,6274.915774816321,145.64914821916048,4.374922093753294,0.017525048878655716,0.2452857324437101,0.01149610127575847,0.09673435742435205,0.002876167347372723
