year,statefp,puma5ce,immigrant_nonprofits,state
2012,36,01203,1.2685500340367586,New York
2012,36,01204,1.0758616021596294,New York
2012,36,01205,1.5989106400403843,New York
2012,36,01206,2.2429157512155347,New York
2012,36,01207,0.01599999999999997,New York
2012,36,01300,0.0610687022900763,New York
2012,36,01600,1.9960906958561373,New York
2012,36,01700,1.002345582486317,New York
2012,36,01802,0.001563721657544956,New York
2012,36,02001,1.9835616438356172,New York
2012,36,02002,0.0164383561643836,New York
2012,36,02201,0.8308227114716109,New York
2012,36,02202,0.16917728852838884,New York
2012,36,02300,1.0000000000000002,New York
2012,36,02402,0.9389312977099236,New York
2012,36,02500,0.9999999999999994,New York
2012,36,02801,0.9999999999999996,New York
2012,36,02901,0.999999999999999,New York
2012,36,03001,0.9426659129691706,New York
2012,36,03002,2.0573340870308297,New York
2012,36,03102,0.990234375,New York
2012,36,03103,0.009765625,New York
2012,36,03105,2.002118644067797,New York
2012,36,03106,1.9968220338983063,New York
2012,36,03107,0.9999999999999999,New York
2012,36,03201,2.952454295854818,New York
2012,36,03202,1.0475457041451821,New York
2012,36,03203,0.003205128205128201,New York
2012,36,03204,0.8743600928851226,New York
2012,36,03205,1.0595127170195147,New York
2012,36,03206,0.9870786516853937,New York
2012,36,03207,0.9999999999999994,New York
2012,36,03208,0.29519230769230803,New York
2012,36,03209,0,New York
2012,36,03210,0.995165830877948,New York
2012,36,03211,1.00821570157909,New York
2012,36,03212,1,New York
2012,36,03301,0.8758705448586641,New York
2012,36,03302,0.12477048078236112,New York
2012,36,03303,1.9999999999999993,New York
2012,36,03304,1.0000000000000007,New York
2012,36,03310,0.31252583712277776,New York
2012,36,03311,0.6874741628772221,New York
2012,36,03312,0.7205323193916361,New York
2012,36,03313,0.9804292190699032,New York
2012,36,03701,0.9958677685950412,New York
2012,36,03702,0.022181844700992912,New York
2012,36,03703,1.9830097087378638,New York
2012,36,03705,1.1668191960751244,New York
2012,36,03706,0.0210045662100456,New York
2012,36,03707,1.4681325256619042,New York
2012,36,03708,1.8887365707462183,New York
2012,36,03710,2.4553071413067062,New York
2012,36,03802,2.122138433719831,New York
2012,36,03803,2.42465260161179,New York
2012,36,03804,1.058902275769746,New York
2012,36,03805,7.032532841694643,New York
2012,36,03806,1.7101101691171927,New York
2012,36,03807,7.978451423601968,New York
2012,36,03808,4.683332948850485,New York
2012,36,03809,5.903010329248329,New York
2012,36,03810,8.086868976386011,New York
2012,36,03901,2.12872924947393,New York
2012,36,03902,1.2002181189471226,New York
2012,36,03903,0.6710526315789476,New York
2012,36,04001,3.074456690962056,New York
2012,36,04002,0.9236758954058247,New York
2012,36,04003,0.4175017576421665,New York
2012,36,04004,1.6903379408589143,New York
2012,36,04005,0.29993182552647085,New York
2012,36,04006,1.4501508787834967,New York
2012,36,04007,0.00527240773286467,New York
2012,36,04008,1.0761570005858232,New York
2012,36,04009,1.8439262579184166,New York
2012,36,04010,1.3470199395384832,New York
2012,36,04011,1.5609817818535894,New York
2012,36,04012,0.9020744356314822,New York
2012,36,04013,0.09609517998779747,New York
2012,36,04014,0.8552013431007408,New York
2012,36,04015,1.8256195197727165,New York
2012,36,04016,0.9912292840989644,New York
2012,36,04017,2.5462377707006687,New York
2012,36,04018,0.09413008989952412,New York
2012,36,04101,2.3247265740550844,New York
2012,36,04102,5.243415091477224,New York
2012,36,04103,7.835924399763787,New York
2012,36,04104,1.3883936945386337,New York
2012,36,04105,2.089009644639365,New York
2012,36,04107,2.8206377258273263,New York
2012,36,04108,1.0114670376862664,New York
2012,36,04109,1.8477298274832574,New York
2012,36,04110,2.5277056491684196,New York
2012,36,04111,2.0000000000000004,New York
2012,36,04112,0.9866573613135674,New York
2012,36,04114,1,New York
2012,36,NA,0,New York
2012,37,00100,0.9986111111111112,North Carolina
2012,37,00600,2.9999999999999987,North Carolina
2012,37,00700,1.0000000000000002,North Carolina
2012,37,01201,2.2330637007077856,North Carolina
2012,37,01202,2.118707677742604,North Carolina
2012,37,01203,1.0010111223458038,North Carolina
2012,37,01204,0.11021233569261873,North Carolina
2012,37,01206,0.53356282271945,North Carolina
2012,37,01302,0.00344234079173838,North Carolina
2012,37,01400,1.9614994934143883,North Carolina
2012,37,01500,1.0346933999866281,North Carolina
2012,37,01600,0,North Carolina
2012,37,01701,1.2693357597816197,North Carolina
2012,37,01702,0.7111010009099179,North Carolina
2012,37,01703,0.0195632393084622,North Carolina
2012,37,02000,0.9999999999999997,North Carolina
2012,37,02100,0.00138888888888889,North Carolina
2012,37,02201,4.5811858687518034,North Carolina
2012,37,02202,0.5708781730058327,North Carolina
2012,37,02300,2,North Carolina
2012,37,02400,1,North Carolina
2012,37,02500,0.8479359582423651,North Carolina
2012,37,03101,2.042107229329005,North Carolina
2012,37,03102,0.8848419925013394,North Carolina
2012,37,03103,0.10667689946277815,North Carolina
2012,37,03104,0.8651419558359619,North Carolina
2012,37,03106,1.101231922870915,North Carolina
2012,37,03107,1,North Carolina
2012,37,03108,1,North Carolina
2012,37,03200,1.8977159880834162,North Carolina
2012,37,03300,0.10228401191658394,North Carolina
2012,37,03600,0.00380710659898477,North Carolina
2012,37,04100,6.36132315521628e-4,North Carolina
2012,37,04200,1,North Carolina
2012,37,04300,0.9993638676844788,North Carolina
2012,37,04400,1.0000000000000004,North Carolina
2012,37,04900,1,North Carolina
2012,37,05001,1,North Carolina
2012,37,05100,1.999999999999999,North Carolina
2012,37,05300,1.1375921375921376,North Carolina
2012,37,05400,0.862407862407862,North Carolina
2012,38,00100,1,North Dakota
2012,38,00300,2,North Dakota
2012,39,00300,1.289523809523809,Ohio
2012,39,00400,0.710476190476191,Ohio
2012,39,00600,0.9999999999999992,Ohio
2012,39,00700,0,Ohio
2012,39,00802,1.000451875282422,Ohio
2012,39,00902,1.9574993358820068,Ohio
2012,39,00903,0.9999999999999999,Ohio
2012,39,00904,0.9449150236083327,Ohio
2012,39,00905,0.8079881701757738,Ohio
2012,39,00906,4.5478680985116355,Ohio
2012,39,00907,0.11210030829230126,Ohio
2012,39,00908,0.8209900435298483,Ohio
2012,39,00909,1.9355427836102521,Ohio
2012,39,00910,3.873096236389851,Ohio
2012,39,01000,3.0656233687738683,Ohio
2012,39,01100,1.7646741284701521,Ohio
2012,39,01200,0.6697025027559795,Ohio
2012,39,01400,2.2322725347687182,Ohio
2012,39,01500,2.0000000000000004,Ohio
2012,39,01600,0.8268595944376074,Ohio
2012,39,01700,0.5,Ohio
2012,39,01801,0,Ohio
2012,39,01802,0.47768819290824177,Ohio
2012,39,01803,2.7699012601090844,Ohio
2012,39,01804,0.7524105469826742,Ohio
2012,39,01805,0.5201511335012593,Ohio
2012,39,01900,2.9995481247175775,Ohio
2012,39,02700,1.0000000000000009,Ohio
2012,39,03000,1.0454545454545456,Ohio
2012,39,03200,0.9999999999999994,Ohio
2012,39,03300,1.4315730044297745,Ohio
2012,39,03400,2.9891437328626407,Ohio
2012,39,03500,1.9545454545454544,Ohio
2012,39,04102,1.95132743362832,Ohio
2012,39,04103,0.0298672566371682,Ohio
2012,39,04104,1.0188053097345127,Ohio
2012,39,04106,0.9999999999999999,Ohio
2012,39,04107,1.7434210526315774,Ohio
2012,39,04108,1.1847873336454229,Ohio
2012,39,04109,0.0717916137229987,Ohio
2012,39,04110,0.44535387578237806,Ohio
2012,39,04111,0.5546461242176216,Ohio
2012,39,04300,0.9999999999999996,Ohio
2012,39,04700,1.0000000000000007,Ohio
2012,39,05000,1.0000000000000007,Ohio
2012,39,05200,0.722222222222222,Ohio
2012,39,05301,0.0165829145728643,Ohio
2012,39,05302,0.9834170854271356,Ohio
2012,39,05506,0.7481927710843378,Ohio
2012,39,05507,1.2635938294119404,Ohio
2012,39,05600,0.9820099255583121,Ohio
2012,39,05700,0.28398125172318744,Ohio
2012,40,00100,2.088584474885845,Oklahoma
2012,40,00200,3.0000000000000018,Oklahoma
2012,40,00900,1,Oklahoma
2012,40,01001,0.900845321979968,Oklahoma
2012,40,01003,1,Oklahoma
2012,40,01005,2.177707193465751,Oklahoma
2012,40,01006,0.9214474845542819,Oklahoma
2012,40,01102,1,Oklahoma
2012,40,01201,2.000000000000001,Oklahoma
2012,40,01202,1.4966442953020134,Oklahoma
2012,40,01203,0.5796875,Oklahoma
2012,40,01204,1.9174182046979864,Oklahoma
2012,40,01301,0.9114155251141551,Oklahoma
2012,40,01302,1.0000000000000002,Oklahoma
2012,40,01400,0.9999999999999989,Oklahoma
2012,40,01601,0.00625,Oklahoma
2012,41,00200,0.9999999999999992,Oregon
2012,41,00300,0.9999999999999998,Oregon
2012,41,00400,1,Oregon
2012,41,00600,3.0000000000000013,Oregon
2012,41,00703,2.5585389681412067,Oregon
2012,41,00704,0.34346906398730864,Oregon
2012,41,00705,1.097991967871486,Oregon
2012,41,00800,1,Oregon
2012,41,01103,0.32350659425911554,Oregon
2012,41,01104,2.6764934057408847,Oregon
2012,41,01105,1,Oregon
2012,41,01200,1.0004221190375688,Oregon
2012,41,01301,2.0591573705570703,Oregon
2012,41,01302,1.6854808364242329,Oregon
2012,41,01303,0.8486646884272999,Oregon
2012,41,01305,1.288002742573592,Oregon
2012,41,01314,1.0406613408006151,Oregon
2012,41,01316,1,Oregon
2012,41,01318,1.1186943620178036,Oregon
2012,41,01319,1.7314708231565588,Oregon
2012,41,01320,2.213122337241589,Oregon
2012,41,01321,1.8745004052575338,Oregon
2012,41,01322,0.954411143942591,Oregon
2012,41,01323,0.03292528493035039,Oregon
2012,41,01324,1.1524865456331923,Oregon
2012,42,00101,1.0000000000000002,Pennsylvania
2012,42,00102,0,Pennsylvania
2012,42,00200,1.0000000000000004,Pennsylvania
2012,42,00300,1.91566265060241,Pennsylvania
2012,42,00400,2.000000000000001,Pennsylvania
2012,42,00600,0.9999999999999999,Pennsylvania
2012,42,00801,0.9956634361847533,Pennsylvania
2012,42,00802,0.9862778730703257,Pennsylvania
2012,42,00803,0.018058690744921,Pennsylvania
2012,42,01200,0.0843373493975904,Pennsylvania
2012,42,01400,2,Pennsylvania
2012,42,01501,1,Pennsylvania
2012,42,01502,4.000000000000001,Pennsylvania
2012,42,01701,0.9941804079374018,Pennsylvania
2012,42,01702,2.575983253829162,Pennsylvania
2012,42,01801,1.9588414962142666,Pennsylvania
2012,42,01802,0.9488054607508529,Pennsylvania
2012,42,01803,1.0485429330647364,Pennsylvania
2012,42,01804,2.998684117924954,Pennsylvania
2012,42,01805,2.0069204152249136,Pennsylvania
2012,42,01806,3.381303253360556,Pennsylvania
2012,42,01807,1.1756274341268045,Pennsylvania
2012,42,01900,1.999999999999999,Pennsylvania
2012,42,02001,2.917632846666033,Pennsylvania
2012,42,02002,2.930471584038695,Pennsylvania
2012,42,02003,0.06620314389359135,Pennsylvania
2012,42,02100,6.999529190207153,Pennsylvania
2012,42,02302,1.0000000000000004,Pennsylvania
2012,42,02701,0.00376884422110553,Pennsylvania
2012,42,02702,0.9962311557788944,Pennsylvania
2012,42,02801,0.10639777468706532,Pennsylvania
2012,42,02802,1.6999796294504528,Pennsylvania
2012,42,02803,1.3869084554759106,Pennsylvania
2012,42,02901,1.619499528514425,Pennsylvania
2012,42,02902,0.187214611872146,Pennsylvania
2012,42,03002,0.05364238410596023,Pennsylvania
2012,42,03003,1.753146127643387,Pennsylvania
2012,42,03004,0.1932114882506527,Pennsylvania
2012,42,03103,0.8977716112856204,Pennsylvania
2012,42,03104,1.9975772259236826,Pennsylvania
2012,42,03105,0.9999999999999997,Pennsylvania
2012,42,03106,1,Pennsylvania
2012,42,03201,8.39630562552477e-4,Pennsylvania
2012,42,03202,1.1239889016733862,Pennsylvania
2012,42,03204,0.8710562414266111,Pennsylvania
2012,42,03205,0.00411522633744856,Pennsylvania
2012,42,03206,1.0000000000000016,Pennsylvania
2012,42,03208,0.4613536243492192,Pennsylvania
2012,42,03209,7.802257336343114,Pennsylvania
2012,42,03210,2.46148588182362,Pennsylvania
2012,42,03211,1.1977426636568844,Pennsylvania
2012,42,03301,0.10465116279069768,Pennsylvania
2012,42,03302,2,Pennsylvania
2012,42,03303,0.0771604938271605,Pennsylvania
2012,42,03401,0.0246775098149187,Pennsylvania
2012,42,03402,0.9753224901850807,Pennsylvania
2012,42,03404,2.0000000000000027,Pennsylvania
2012,42,03601,1.9494423791821551,Pennsylvania
2012,42,03603,0.0505576208178438,Pennsylvania
2012,42,03800,2.0004708097928434,Pennsylvania
2012,42,03900,1.0000000000000007,Pennsylvania
2012,42,04001,5.967061418995799,Pennsylvania
2012,42,04002,0.029742233972240573,Pennsylvania
2012,42,NA,0,Pennsylvania
2012,44,00101,0,Rhode Island
2012,44,00102,2.999064983637214,Rhode Island
2012,44,00103,2.971571556060019,Rhode Island
2012,44,00104,0.029363460302767496,Rhode Island
2012,44,00400,1.0000000000000004,Rhode Island
2012,45,00301,0.8890449438202246,South Carolina
2012,45,00302,0.10814606741573034,South Carolina
2012,45,00400,1.0028089887640457,South Carolina
2012,45,00501,0.03803131991051458,South Carolina
2012,45,00502,1.9619686800894856,South Carolina
2012,45,00601,1,South Carolina
2012,45,00604,1,South Carolina
2012,45,01202,1,South Carolina
2012,45,01203,1,South Carolina
2012,45,01400,1,South Carolina
2012,45,01500,1.0000000000000002,South Carolina
2012,46,00100,5.999999999999999,South Dakota
2012,46,00200,1,South Dakota
2012,46,00500,0.049806101453815824,South Dakota
2012,46,00600,4.9501938985461855,South Dakota
2012,47,00400,0,Tennessee
2012,47,00800,0.208333333333333,Tennessee
2012,47,00900,0.791666666666667,Tennessee
2012,47,01000,2.736842105263157,Tennessee
2012,47,01100,0.263157894736842,Tennessee
2012,47,01500,0.00276243093922652,Tennessee
2012,47,01602,0.42630809229769256,Tennessee
2012,47,01603,4.529747678499325,Tennessee
2012,47,01604,2.0370381518549174,Tennessee
2012,47,01700,0.004143646408839781,Tennessee
2012,47,01800,0,Tennessee
2012,47,02001,1,Tennessee
2012,47,02003,0.9979035639412996,Tennessee
2012,47,02100,0.00209643605870021,Tennessee
2012,47,02401,0.04731308411214948,Tennessee
2012,47,02402,0.9526869158878501,Tennessee
2012,47,02501,1.920543580843558,Tennessee
2012,47,02502,1.966966966966966,Tennessee
2012,47,02503,1.903269365641034,Tennessee
2012,47,02504,2.0236773272622917,Tennessee
2012,47,02505,3.1855427592861507,Tennessee
2012,47,02600,0,Tennessee
2012,47,03203,0.8027989821882938,Tennessee
2012,47,03204,0.19720101781170513,Tennessee
2012,47,03205,0.9999999999999992,Tennessee
2012,47,03206,1.136890951276102,Tennessee
2012,47,03207,0.12064965197215775,Tennessee
2012,47,03208,0.74245939675174,Tennessee
2012,48,00100,1.0000000000000007,Texas
2012,48,00200,0.38533333333333375,Texas
2012,48,00300,0.6146666666666667,Texas
2012,48,00501,0.0625,Texas
2012,48,00502,0.9375000000000003,Texas
2012,48,00800,0,Texas
2012,48,00900,0.103658536585366,Texas
2012,48,01501,0.8800000000000001,Texas
2012,48,01700,0.12,Texas
2012,48,01901,0.9645804961757343,Texas
2012,48,02001,0.8681597792421061,Texas
2012,48,02002,0.14046162720602035,Texas
2012,48,02003,0.002387389836540414,Texas
2012,48,02004,0.7063732928679816,Texas
2012,48,02005,0.9944289693593314,Texas
2012,48,02006,1.0055710306406689,Texas
2012,48,02200,2,Texas
2012,48,02301,0.896341463414634,Texas
2012,48,02302,1.2205853864004594,Texas
2012,48,02303,1.1254434213146824,Texas
2012,48,02304,0.23978365384615388,Texas
2012,48,02305,1.2996427805327138,Texas
2012,48,02306,1.0960632770593843,Texas
2012,48,02307,3.1931753039691797,Texas
2012,48,02308,0.38675321885118896,Texas
2012,48,02309,2.5718239057431265,Texas
2012,48,02310,0.6457635398431989,Texas
2012,48,02311,0.10591499241636086,Texas
2012,48,02312,0.8829311885612153,Texas
2012,48,02313,1.1170688114387846,Texas
2012,48,02314,1.0851654687757328,Texas
2012,48,02315,0.9792960288400938,Texas
2012,48,02316,2.1202551015744557,Texas
2012,48,02317,0.9307228915662659,Texas
2012,48,02318,0.0692771084337349,Texas
2012,48,02319,0.6977452772699579,Texas
2012,48,02320,0.5440098102642592,Texas
2012,48,02322,1.2500000000000002,Texas
2012,48,02400,1,Texas
2012,48,02501,0.9612377850162858,Texas
2012,48,02502,1.438220048811145,Texas
2012,48,02503,0.4511432580789545,Texas
2012,48,02506,0.9974248927038636,Texas
2012,48,02507,1.4073945942332355,Texas
2012,48,02508,0.26549960503372694,Texas
2012,48,02509,1.1977041445061454,Texas
2012,48,02510,0.0371335504885993,Texas
2012,48,02514,8.58369098712446e-4,Texas
2012,48,02700,1.9999999999999998,Texas
2012,48,03301,0.014237078303930673,Texas
2012,48,03302,0.7746827607551844,Texas
2012,48,03303,0.2110801609408852,Texas
2012,48,03304,0.0126893164142448,Texas
2012,48,03305,1.0000000000000004,Texas
2012,48,03306,0.9873106835857545,Texas
2012,48,03700,1,Texas
2012,48,04502,0.172477064220183,Texas
2012,48,04503,1.8275229357798162,Texas
2012,48,04601,1,Texas
2012,48,04602,1.9307774227902028,Texas
2012,48,04603,1.0340788072417464,Texas
2012,48,04604,1.1137415559459107,Texas
2012,48,04610,1.9580952380952377,Texas
2012,48,04611,0.1280062063615206,Texas
2012,48,04612,1.8719937936384798,Texas
2012,48,04613,1.4577352472089309,Texas
2012,48,04614,3.8455787251493154,Texas
2012,48,04615,1.6657981653280134,Texas
2012,48,04616,2.209839593772069,Texas
2012,48,04617,0.036343612334801774,Texas
2012,48,04620,1.0042134831460683,Texas
2012,48,04624,0.0801282051282051,Texas
2012,48,04625,0.9198717948717962,Texas
2012,48,04626,0.038095238095238015,Texas
2012,48,04628,0.0038095238095238,Texas
2012,48,04629,0,Texas
2012,48,04635,1.2128455851928694,Texas
2012,48,04637,0.6327319587628871,Texas
2012,48,04638,0.6642451011253643,Texas
2012,48,04702,0.9915730337078664,Texas
2012,48,04801,0,Texas
2012,48,04802,0.00421348314606742,Texas
2012,48,04902,0.4804999946317955,Texas
2012,48,04903,0.5899601026098856,Texas
2012,48,04904,1.6206598086573825,Texas
2012,48,04905,0.5051643192488261,Texas
2012,48,05302,0.9090143218197134,Texas
2012,48,05303,0.20179304080794108,Texas
2012,48,05304,0.7993315023464026,Texas
2012,48,05306,2.0898611350259415,Texas
2012,48,05400,0,Texas
2012,48,05700,0.059552495697074014,Texas
2012,48,05800,0.9404475043029269,Texas
2012,48,05901,2.382525404249645,Texas
2012,48,05902,1.435735694232166,Texas
2012,48,05904,1.8242646147961215,Texas
2012,48,05905,0.3321678321678323,Texas
2012,48,05906,0.0015220700152207,Texas
2012,48,05909,0.110474907376221,Texas
2012,48,05910,0.8629168070057259,Texas
2012,48,05911,0.9999999999999999,Texas
2012,48,05912,0.8311653565901316,Texas
2012,48,05913,0.0718778077268643,Texas
2012,48,05915,1.0008984725965864,Texas
2012,48,05916,0.14645103324348635,Texas
2012,48,06301,2.655299023805632,Texas
2012,48,06302,0.344700976194368,Texas
2012,48,06601,0.523138832997988,Texas
2012,48,06602,0.4768611670020123,Texas
2012,48,06701,0.04124656278643448,Texas
2012,48,06702,1.958753437213566,Texas
2012,48,06804,1.0003759398496241,Texas
2012,48,06805,0.9951127819548862,Texas
2012,48,06806,0.4959403809878057,Texas
2012,48,06807,0.5085708972076839,Texas
2012,48,NA,0,Texas
2012,49,13001,4.003162055335969,Utah
2012,49,35001,0.09909130246646472,Utah
2012,49,35002,2.5004493980288105,Utah
2012,49,35003,2.679792297706621,Utah
2012,49,35004,1.4494587755770258,Utah
2012,49,35005,0.5943880181973054,Utah
2012,49,35008,0.6768202080237735,Utah
2012,49,49002,0.9930555555555552,Utah
2012,49,49003,1.9886829373680712,Utah
2012,49,49004,0.015099451740405431,Utah
2012,50,00100,3.000000000000001,Vermont
2012,50,00300,1.9999999999999996,Vermont
2012,51,01302,1.0000000000000007,Virginia
2012,51,10701,1,Virginia
2012,51,10703,0,Virginia
2012,51,51020,1,Virginia
2012,51,51040,3.9999999999999996,Virginia
2012,51,51089,0.08052360174533912,Virginia
2012,51,51090,1.9194763982546599,Virginia
2012,51,51095,0.03491271820448874,Virginia
2012,51,51096,0.9650872817955121,Virginia
2012,51,51115,0.9950134253931724,Virginia
2012,51,51120,1.004986574606828,Virginia
2012,51,51154,0.9941060903732809,Virginia
2012,51,51155,0.00589390962671906,Virginia
2012,51,51164,0.6947135401887522,Virginia
2012,51,51165,2.01045457936293,Virginia
2012,51,51167,0.2948318804483189,Virginia
2012,51,51175,0.999999999999999,Virginia
2012,51,51215,0.9999999999999999,Virginia
2012,51,51224,0.5351133418356853,Virginia
2012,51,51225,0.379095674967234,Virginia
2012,51,51235,1.08579098319708,Virginia
2012,51,51244,0.00803858520900322,Virginia
2012,51,51246,0.9919614147909966,Virginia
2012,51,55001,0.9997167138810193,Virginia
2012,51,55002,2.8328611898017e-4,Virginia
2012,51,59301,2.660386262655046,Virginia
2012,51,59303,0.13496932515337431,Virginia
2012,51,59304,1.7648012976480119,Virginia
2012,51,59305,0.9999999999999999,Virginia
2012,51,59306,0.23519870235198698,Virginia
2012,51,59308,0.204644412191582,Virginia
2012,51,59309,1.9999999999999996,Virginia
2012,53,10100,0.9999999999999997,Washington
2012,53,10200,1,Washington
2012,53,10400,0,Washington
2012,53,10501,1.0015657620041754,Washington
2012,53,10502,2.9718162839248445,Washington
2012,53,10503,0.026617954070981217,Washington
2012,53,10703,0,Washington
2012,53,10800,1,Washington
2012,53,10902,1.9999999999999991,Washington
2012,53,11101,1.219628955644008,Washington
2012,53,11102,0.5289471224682779,Washington
2012,53,11104,0.2514239218877132,Washington
2012,53,11401,1.5766777444253854,Washington
2012,53,11402,0.4233222555746136,Washington
2012,53,11501,2,Washington
2012,53,11503,0.9364827312425563,Washington
2012,53,11504,0.0635172687574435,Washington
2012,53,11507,0.0307203389830508,Washington
2012,53,11602,1,Washington
2012,53,11603,4.583277471426558,Washington
2012,53,11604,7.983321338774919,Washington
2012,53,11605,8.575664840877119,Washington
2012,53,11607,0.0268562401263823,Washington
2012,53,11608,0.9731437598736176,Washington
2012,53,11610,0.888501742160278,Washington
2012,53,11611,1.9692346067611173,Washington
2012,53,11613,0.9999999999999997,Washington
2012,53,11614,1.0084745762711858,Washington
2012,53,11615,0.960805084745763,Washington
2012,53,11701,1.5635611767207056,Washington
2012,53,11702,1.2659850440965632,Washington
2012,53,11703,0.168736303871439,Washington
2012,53,11704,0.0017174753112924,Washington
2012,53,11705,1,Washington
2012,53,11801,1.4604810996563573,Washington
2012,53,11802,1.5395189003436422,Washington
2012,53,11900,1.0000000000000007,Washington
2012,54,00600,1,West Virginia
2012,54,00700,0,West Virginia
2012,54,00800,0.9999999999999994,West Virginia
2012,54,01300,1,West Virginia
2012,55,00100,0.9999999999999999,Wisconsin
2012,55,00101,2.8602507182711525,Wisconsin
2012,55,00102,0.2924716855429718,Wisconsin
2012,55,00103,1.8472775961858763,Wisconsin
2012,55,00800,1.0000000000000002,Wisconsin
2012,55,00900,1.0000000000000002,Wisconsin
2012,55,01400,1,Wisconsin
2012,55,01501,1,Wisconsin
2012,55,01600,1,Wisconsin
2012,55,02400,0.9999999999999991,Wisconsin
2012,55,02500,1.0000000000000004,Wisconsin
2012,55,20000,1.0000000000000002,Wisconsin
2012,55,30000,0.00564971751412429,Wisconsin
2012,55,40101,3.8397456022511895,Wisconsin
2012,55,40301,1.003389830508474,Wisconsin
2012,55,40701,2.461514363107893,Wisconsin
2012,55,41002,0.9107906876659815,Wisconsin
2012,55,41003,3.1622611161224112,Wisconsin
2012,55,41004,3.6223768282992577,Wisconsin
2012,55,41005,0.9999215720447905,Wisconsin
2012,55,50000,0.9943502824858759,Wisconsin
2012,55,55101,1,Wisconsin
2012,55,55102,1.0000000000000002,Wisconsin
2012,55,55103,1.0000000000000002,Wisconsin
2012,55,70201,0.20228061477441733,Wisconsin
2012,55,70301,1.7977193852255828,Wisconsin
2012,56,00300,0.9999999999999997,Wyoming
2012,72,00201,3.84319754035357e-4,NA
2012,72,00202,0.9996156802459648,NA
2012,72,00402,1,NA
2012,72,00801,1,NA
2012,NA,NA,NA,NA
2013,01,00200,0.016038164665891665,Alabama
2013,01,00301,0.21092387946715863,Alabama
2013,01,00302,3.7024059856067275,Alabama
2013,01,00500,0.070631970260223,Alabama
2013,01,01200,1.0367691380349608,Alabama
2013,01,01301,0.0627647285329226,Alabama
2013,01,01302,1.5429324228913655,Alabama
2013,01,01303,4.357533710540753,Alabama
2013,01,01700,1.023952095808383,Alabama
2013,01,02000,1,Alabama
2013,01,02100,0.9999999999999998,Alabama
2013,01,02200,0.9760479041916167,Alabama
2013,01,02701,0.9524539877300615,Alabama
2013,01,02703,0.0475460122699387,Alabama
2013,02,00101,4.091783914133966,Alaska
2013,02,00102,2.908216085866034,Alaska
2013,02,00200,1,Alaska
2013,02,00300,3,Alaska
2013,02,00400,0,Alaska
2013,04,00100,0.9841463414634144,Arizona
2013,04,00101,0,Arizona
2013,04,00102,3.90167772142021e-4,Arizona
2013,04,00103,0.3884666964684842,Arizona
2013,04,00104,0.6115333035315155,Arizona
2013,04,00108,0.8059146446394768,Arizona
2013,04,00109,3.1936951875883812,Arizona
2013,04,00110,1.9982247020035508,Arizona
2013,04,00111,2.0010144559979706,Arizona
2013,04,00112,0.0171606864274571,Arizona
2013,04,00113,0.016067146282973635,Arizona
2013,04,00114,0.9781215722049138,Arizona
2013,04,00115,0.5835008926936814,Arizona
2013,04,00116,0.6353181292106357,Arizona
2013,04,00117,0.9079550866027931,Arizona
2013,04,00118,3.2904091418794006,Arizona
2013,04,00119,0.18273260687342832,Arizona
2013,04,00120,1,Arizona
2013,04,00122,0.8112324492979721,Arizona
2013,04,00124,0.9466424682395638,Arizona
2013,04,00125,0.1570462818512741,Arizona
2013,04,00126,1.13405222091221,Arizona
2013,04,00127,0.8906863370683277,Arizona
2013,04,00128,0.9124087591240874,Arizona
2013,04,00129,0.4212168486739465,Arizona
2013,04,00130,0.11621021465581051,Arizona
2013,04,00132,0.9999999999999993,Arizona
2013,04,00201,0.049794398755278996,Arizona
2013,04,00202,1.1940734485441493,Arizona
2013,04,00204,0.9924242424242418,Arizona
2013,04,00205,1.2072721899127765,Arizona
2013,04,00206,1.0075757575757576,Arizona
2013,04,00207,0.7582931695002034,Arizona
2013,04,00208,6.3532691044393506,Arizona
2013,04,00209,0.43729768884824394,Arizona
2013,04,00300,0,Arizona
2013,04,00800,1,Arizona
2013,04,00803,0.003048780487804882,Arizona
2013,04,00805,0.01280487804878049,Arizona
2013,05,00200,1,Arkansas
2013,05,00700,1.0000000000000002,Arkansas
2013,05,00800,1,Arkansas
2013,05,00900,1.0040677966101692,Arkansas
2013,05,01000,1.995932203389831,Arkansas
2013,05,01500,0.9999999999999993,Arkansas
2013,05,01900,0.9999999999999998,Arkansas
2013,06,00101,6.478727775356869,California
2013,06,00102,10.107114366309903,California
2013,06,00103,4.48118554432248,California
2013,06,00104,2.4144856046879455,California
2013,06,00105,54.950390859891755,California
2013,06,00106,0.04960914010823815,California
2013,06,00107,0.01583434835566379,California
2013,06,00108,2.6939568629496935,California
2013,06,00109,3.290839107005388,California
2013,06,00110,2.1753406604302725,California
2013,06,00300,1,California
2013,06,00701,3.0000000000000004,California
2013,06,00702,0,California
2013,06,01100,0,California
2013,06,01301,1.9663939045170489,California
2013,06,01302,2.4806763071722133,California
2013,06,01303,1.0014534741577426,California
2013,06,01304,1.9618562156441357,California
2013,06,01305,2.0003924646781774,California
2013,06,01306,2.107109301597244,California
2013,06,01307,9.97506234413965e-4,California
2013,06,01500,3,California
2013,06,01700,0.9999999999999999,California
2013,06,01901,0.1417910447761196,California
2013,06,01902,2.250020425085135,California
2013,06,01903,1.7271141032646122,California
2013,06,01904,2.890968998439056,California
2013,06,01905,0.9884811966528113,California
