yrimmig,bpld,n_dif_sex,n_same_sex,n_spouse_dif_sex,n_spouse_same_sex,n_partner_dif_sex,n_partner_same_sex,n_spouse_oneimm_dif_sex,n_spouse_oneimm_same_sex,n_partner_oneimm_dif_sex,n_partner_oneimm_same_sex,n_spouse_adj_dif_sex,n_spouse_adj_same_sex,n_partner_adj_dif_sex,n_partner_adj_same_sex,n_spouse_2019_dif_sex,n_spouse_2019_same_sex,n_spouse_pre_2019_dif_sex,n_spouse_pre_2019_same_sex,n_partner_2019_dif_sex,n_partner_2019_same_sex,n_partner_pre_2019_dif_sex,n_partner_pre_2019_same_sex,n_total,n_spouse,n_partner,bpldid,prop_spouse_same_sex_adj,prop_partner_same_sex_adj,prop_same_sex_adj,prop_dif_sex,prop_spouse_same_sex,prop_partner_same_sex,prop_same_sex,prop_same_sex_oneimm
1941,Mexico,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA
1941,Mexico,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Bahamas,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Bahamas,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,26043,NA,NA,NA,NA,NA,NA,NA,NA
1941,Argentina,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,30005,NA,NA,NA,NA,NA,NA,NA,NA
1941,Argentina,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Greece,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,43300,NA,NA,NA,NA,NA,NA,NA,NA
1941,Greece,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Italy,3,0,3,0,0,0,1,0,0,0,1.548,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,43400,NA,NA,NA,NA,NA,NA,NA,NA
1941,Italy,3,0,3,0,0,0,1,0,0,0,1.548,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Germany,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,45300,NA,NA,NA,NA,NA,NA,NA,NA
1941,Germany,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Hungary,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,45400,NA,NA,NA,NA,NA,NA,NA,NA
1941,Hungary,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Poland,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,45500,NA,NA,NA,NA,NA,NA,NA,NA
1941,Poland,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Romania,1,0,1,0,0,0,0,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,45600,NA,NA,NA,NA,NA,NA,NA,NA
1941,Romania,1,0,1,0,0,0,0,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Lithuania,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,46200,NA,NA,NA,NA,NA,NA,NA,NA
1941,Lithuania,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Other USSR/Russia,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,46500,NA,NA,NA,NA,NA,NA,NA,NA
1941,Uzbekistan,1,0,1,0,0,0,0,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,46547,NA,NA,NA,NA,NA,NA,NA,NA
1941,Uzbekistan,1,0,1,0,0,0,0,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,China,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA
1942,Canada,5,0,5,0,0,0,4,0,0,0,2.34,0,0,0,0,0,5,0,0,0,0,0,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA
1942,Mexico,11,0,11,0,0,0,7,0,0,0,5.508,0,0,0,0,0,11,0,0,0,0,0,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA
1942,Mexico,11,0,11,0,0,0,7,0,0,0,5.508,0,0,0,0,0,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Honduras,2,0,2,0,0,0,2,0,0,0,1.08,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,21050,NA,NA,NA,NA,NA,NA,NA,NA
1942,Honduras,2,0,2,0,0,0,2,0,0,0,1.08,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Cuba,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA
1942,Cuba,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Jamaica,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,26030,NA,NA,NA,NA,NA,NA,NA,NA
1942,Jamaica,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Brazil,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,30015,NA,NA,NA,NA,NA,NA,NA,NA
1942,Brazil,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Guyana/British Guiana,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,30040,NA,NA,NA,NA,NA,NA,NA,NA
1942,Guyana/British Guiana,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,England,3,0,3,0,0,0,3,0,0,0,1.476,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA
1942,England,3,0,3,0,0,0,3,0,0,0,1.476,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Italy,2,0,2,0,0,0,1,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,43400,NA,NA,NA,NA,NA,NA,NA,NA
1942,Italy,2,0,2,0,0,0,1,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Germany,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,45300,NA,NA,NA,NA,NA,NA,NA,NA
1942,Germany,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Romania,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,45600,NA,NA,NA,NA,NA,NA,NA,NA
1942,Romania,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Lithuania,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,46200,NA,NA,NA,NA,NA,NA,NA,NA
1942,Lithuania,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Other USSR/Russia,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,46500,NA,NA,NA,NA,NA,NA,NA,NA
1942,China,2,0,2,0,0,0,0,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA
1942,Philippines,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,51500,NA,NA,NA,NA,NA,NA,NA,NA
1942,Philippines,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Egypt/United Arab Rep.,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,60012,NA,NA,NA,NA,NA,NA,NA,NA
1942,Egypt/United Arab Rep.,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Puerto Rico,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Canada,14,0,14,0,0,0,10,0,0,0,7.31,0,0,0,0,0,14,0,0,0,0,0,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA
1943,Mexico,28,0,28,0,0,0,17,0,0,0,15.44,0,0,0,1,0,27,0,0,0,0,0,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA
1943,Mexico,28,0,28,0,0,0,17,0,0,0,15.44,0,0,0,1,0,27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Belize/British Honduras,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,21010,NA,NA,NA,NA,NA,NA,NA,NA
1943,Belize/British Honduras,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Costa Rica,3,0,3,0,0,0,3,0,0,0,1.936,0,0,0,1,0,2,0,0,0,0,0,NA,NA,NA,21020,NA,NA,NA,NA,NA,NA,NA,NA
1943,Costa Rica,3,0,3,0,0,0,3,0,0,0,1.936,0,0,0,1,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,El Salvador,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,21030,NA,NA,NA,NA,NA,NA,NA,NA
1943,El Salvador,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Guatemala,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,21040,NA,NA,NA,NA,NA,NA,NA,NA
1943,Guatemala,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Honduras,2,0,2,0,0,0,0,0,0,0,1.2429999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,21050,NA,NA,NA,NA,NA,NA,NA,NA
1943,Honduras,2,0,2,0,0,0,0,0,0,0,1.2429999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Nicaragua,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,21060,NA,NA,NA,NA,NA,NA,NA,NA
1943,Nicaragua,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Cuba,2,0,2,0,0,0,1,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA
1943,Cuba,2,0,2,0,0,0,1,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Barbados,1,0,1,0,0,0,0,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,26044,NA,NA,NA,NA,NA,NA,NA,NA
1943,Barbados,1,0,1,0,0,0,0,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Trinidad and Tobago,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,26060,NA,NA,NA,NA,NA,NA,NA,NA
1943,Trinidad and Tobago,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Ecuador,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,30030,NA,NA,NA,NA,NA,NA,NA,NA
1943,Ecuador,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Norway,3,0,3,0,0,0,2,0,0,0,1.476,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,40400,NA,NA,NA,NA,NA,NA,NA,NA
1943,Norway,3,0,3,0,0,0,2,0,0,0,1.476,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Sweden,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,40500,NA,NA,NA,NA,NA,NA,NA,NA
1943,Sweden,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,England,10,0,10,0,0,0,10,0,0,0,4.824,0,0,0,0,0,10,0,0,0,0,0,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA
1943,England,10,0,10,0,0,0,10,0,0,0,4.824,0,0,0,0,0,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Scotland,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,41100,NA,NA,NA,NA,NA,NA,NA,NA
1943,Scotland,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,"United Kingdom, ns",2,0,2,0,0,0,2,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,41300,NA,NA,NA,NA,NA,NA,NA,NA
1943,"United Kingdom, ns",2,0,2,0,0,0,2,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Ireland,1,0,1,0,0,0,1,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,41400,NA,NA,NA,NA,NA,NA,NA,NA
1943,Ireland,1,0,1,0,0,0,1,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,France,2,0,2,0,0,0,2,0,0,0,1.2429999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,42100,NA,NA,NA,NA,NA,NA,NA,NA
1943,France,2,0,2,0,0,0,2,0,0,0,1.2429999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Netherlands,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,42500,NA,NA,NA,NA,NA,NA,NA,NA
1943,Netherlands,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Switzerland,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,42600,NA,NA,NA,NA,NA,NA,NA,NA
1943,Switzerland,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Greece,3,0,3,0,0,0,1,0,0,0,2.018,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,43300,NA,NA,NA,NA,NA,NA,NA,NA
1943,Greece,3,0,3,0,0,0,1,0,0,0,2.018,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Italy,6,0,6,0,0,0,3,0,0,0,3.259,0,0,0,0,0,6,0,0,0,0,0,NA,NA,NA,43400,NA,NA,NA,NA,NA,NA,NA,NA
1943,Italy,6,0,6,0,0,0,3,0,0,0,3.259,0,0,0,0,0,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Spain,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,43800,NA,NA,NA,NA,NA,NA,NA,NA
1943,Spain,1,0,1,0,0,0,0,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Austria,3,0,3,0,0,0,3,0,0,0,1.404,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA
1943,Austria,3,0,3,0,0,0,3,0,0,0,1.404,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Slovakia,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,45212,NA,NA,NA,NA,NA,NA,NA,NA
1943,Slovakia,1,0,1,0,0,0,1,0,0,0,0.54,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Germany,6,0,5,0,1,0,2,0,1,0,2.9539999999999997,0,0.937,0,0,0,5,0,0,0,1,0,NA,NA,NA,45300,NA,NA,NA,NA,NA,NA,NA,NA
1943,Germany,6,0,5,0,1,0,2,0,1,0,2.9539999999999997,0,0.937,0,0,0,5,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Hungary,1,0,1,0,0,0,1,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,45400,NA,NA,NA,NA,NA,NA,NA,NA
1943,Hungary,1,0,1,0,0,0,1,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Poland,5,0,5,0,0,0,3,0,0,0,3.783,0,0,0,2,0,3,0,0,0,0,0,NA,NA,NA,45500,NA,NA,NA,NA,NA,NA,NA,NA
1943,Poland,5,0,5,0,0,0,3,0,0,0,3.783,0,0,0,2,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Lithuania,1,0,1,0,0,0,0,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,46200,NA,NA,NA,NA,NA,NA,NA,NA
1943,Lithuania,1,0,1,0,0,0,0,0,0,0,0.775,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Other USSR/Russia,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,46500,NA,NA,NA,NA,NA,NA,NA,NA
1943,Ukraine,2,0,2,0,0,0,0,0,0,0,1.08,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,46530,NA,NA,NA,NA,NA,NA,NA,NA
1943,Ukraine,2,0,2,0,0,0,0,0,0,0,1.08,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,China,7,0,7,0,0,0,2,0,0,0,4.115,0,0,0,1,0,6,0,0,0,0,0,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA
1943,Taiwan,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,50040,NA,NA,NA,NA,NA,NA,NA,NA
1943,Taiwan,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Japan,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,50100,NA,NA,NA,NA,NA,NA,NA,NA
1943,Japan,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Korea,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,50200,NA,NA,NA,NA,NA,NA,NA,NA
1943,Korea,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Philippines,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,51500,NA,NA,NA,NA,NA,NA,NA,NA
1943,Philippines,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Iran,3,0,3,0,0,0,2,0,0,0,1.548,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,52200,NA,NA,NA,NA,NA,NA,NA,NA
1943,Iran,3,0,3,0,0,0,2,0,0,0,1.548,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Turkey,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,54200,NA,NA,NA,NA,NA,NA,NA,NA
1943,Turkey,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Egypt/United Arab Rep.,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,60012,NA,NA,NA,NA,NA,NA,NA,NA
1943,Egypt/United Arab Rep.,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Australia,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,70010,NA,NA,NA,NA,NA,NA,NA,NA
1943,Australia,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,Puerto Rico,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,Canada,3,0,2,0,1,0,1,0,1,0,0.9359999999999999,0,0.87,0,0,0,2,0,0,0,1,0,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA
1944,Mexico,7,1,7,0,0,1,2,0,0,0,3.636,0,0,0.937,0,0,7,0,0,0,0,1,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA
1944,Mexico,7,1,7,0,0,1,2,0,0,0,3.636,0,0,0.937,0,0,7,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,Honduras,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,21050,NA,NA,NA,NA,NA,NA,NA,NA
1944,Honduras,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,Cuba,2,0,2,0,0,0,0,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA
1944,Cuba,2,0,2,0,0,0,0,0,0,0,1.008,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,Dominican Republic,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,26010,NA,NA,NA,NA,NA,NA,NA,NA
1944,Dominican Republic,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,Jamaica,2,0,2,0,0,0,1,0,0,0,1.08,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,26030,NA,NA,NA,NA,NA,NA,NA,NA
1944,Jamaica,2,0,2,0,0,0,1,0,0,0,1.08,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
