yrimmig,bpld,n_dif_sex,n_same_sex,n_spouse_dif_sex,n_spouse_same_sex,n_partner_dif_sex,n_partner_same_sex,n_spouse_oneimm_dif_sex,n_spouse_oneimm_same_sex,n_partner_oneimm_dif_sex,n_partner_oneimm_same_sex,n_spouse_twoimm_dif_sex,n_spouse_twoimm_same_sex,n_partner_twoimm_dif_sex,n_partner_twoimm_same_sex,n_spouse_adj_dif_sex,n_spouse_adj_same_sex,n_partner_adj_dif_sex,n_partner_adj_same_sex,n_spouse_2019_dif_sex,n_spouse_2019_same_sex,n_spouse_pre_2019_dif_sex,n_spouse_pre_2019_same_sex,n_partner_2019_dif_sex,n_partner_2019_same_sex,n_partner_pre_2019_dif_sex,n_partner_pre_2019_same_sex,n_total,n_spouse,n_partner,bpldid.x,prop_spouse_same_sex_adj,prop_partner_same_sex_adj,prop_same_sex_adj,prop_dif_sex,prop_spouse_same_sex,prop_partner_same_sex,prop_same_sex,prop_same_sex_oneimm,prop_same_sex_twoimm,Country,origin_score,iso_o,pc_income,rgdpe,pop,wage_dif,unemployment,unemp_dif,country,vdem,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,stock_prop,bpldid.y,prop_same_std,prop_dif_std,origin_std,yr_fac
2006,Burma (Myanmar),14787,0,14272,0,515,0,202,0,73,0,14070,0,442,0,8767.135,0,464.163,0,1650,0,12622,0,0,0,515,0,37677,8525,396,52130,0,0,0,39.24675531491361,0,0,0,0,0,Myanmar (Burma),0,MMR,2.219917222858337,109444.25,49.30105,36.01494318843488,0.731999993,3.8910001519999997,Burma/Myanmar,0.018,0,0,0,0,0,0,0,0,13550.220703125,13799.205078125,13561.708994045257,13535.055193111666,0.0013066107864319473,52130,NA,NA,-0.6015588776693215,2006
2006,Pakistan,44607,0,44044,0,563,0,4213,0,335,0,39831,0,228,0,28468.778,0,527.183,0,5383,0,38661,0,151,0,412,0,104277,29543,220,52140,0,0,0,42.777410167150954,0,0,0,0,0,Pakistan,-1,PAK,3.445222453972768,565094.4375,164.022627,35.18273902419015,0.582000017,4.041000127999999,Pakistan,0.215,0,1,1,0,0,0,0,0,11091.5419921875,11392.7607421875,12267.362136577605,12215.641083073817,0.006700198304607568,52140,NA,NA,-1.0255913577959503,2006
2006,Sri Lanka (Ceylon),8208,340,8170,340,38,0,798,0,0,0,7372,340,38,0,5117.537,340,35.606,0,600,340,7570,0,0,0,38,0,19664,4277,38,52150,1.7290480065093574,0,1.7290480065093574,41.74125305126119,1.7290480065093574,0,1.7290480065093574,0,1.7290480065093574,Sri Lanka,0,LKA,6.154671736941949,121222.2422,19.695972,33.34253225869217,6.5,-1.8769998550000002,Sri Lanka,0.245,0,0,0,0,0,0,0,0,14093.15234375,14406.1552734375,14725.003308010864,14695.331528381732,8.739032013283713e-4,52150,NA,NA,-0.6015588776693215,2006
2006,Iran,42732,0,41629,0,1103,0,3634,0,395,0,37995,0,708,0,24958.805999999997,0,1032.114,0,2640,0,38989,0,53,0,1050,0,98551,22566,945,52200,0,0,0,43.36029061095271,0,0,0,0,0,Iran,-1,IRN,16.265777107030058,1147628,70.55476,26.475260512491065,11.19999981,-6.576999665,Iran,0.137,0,0,0,0,0,0,0,0,9865.2314453125,10191.1357421875,11098.35821598053,11003.46043469016,0.007979073939868096,52200,NA,NA,-1.0255913577959503,2006
2006,Nepal,28631,348,28340,268,291,80,1404,268,188,0,26936,0,103,80,18705.975,144.72,284.016,74.96000000000001,3363,0,24977,268,0,0,291,80,62620,13813,55,52400,0.23110827211753432,0.11970616416480358,0.3508144362823379,45.72181411689556,0.42797828169913765,0.12775471095496646,0.5557329926541041,0.42797828169913765,0.12775471095496646,Nepal,1,NPL,1.3957866834124297,36383.54297,26.066693,36.57467708117632,1.48300004,3.1400001049999995,Nepal,0.219,0,0,0,0,0,0,0,0,12121.5869140625,12400.283203125,12610.687565195465,12585.043938611887,8.233046695510584e-4,52400,NA,NA,-0.17752639754269264,2006
2006,Cyprus,213,0,213,0,0,0,94,0,0,0,119,0,0,0,128.542,0,0,0,0,0,213,0,0,0,0,0,213,213,0,53100,0,0,0,100,0,0,0,0,0,Cyprus,2,CYP,34.756059177192014,26100.58398,0.750965,13.917010252796103,4.543000221,0.079999924,Cyprus,0.738,0,0,0,0,0,0,0,0,8790.810546875,9121.9580078125,10170.899134372998,10034.087483148205,3.500366561655766e-4,53100,NA,NA,0.2465060825839362,2006
2006,Iraq,10257,0,10089,0,168,0,946,0,65,0,9143,0,103,0,5836.046,0,163.968,0,526,0,9563,0,0,0,168,0,30866,6392,0,53200,0,0,0,33.23073932482343,0,0,0,0,0,Iraq,0,IRQ,7.454268550375247,204605.6875,27.448124,32.459870655268915,8.798999786,-4.175999641,Iraq,0.255,0,0,0,0,0,0,0,0,9651.111328125,9981.3583984375,10911.503546128844,10802.232941614695,0.0027054843027903602,53200,NA,NA,-0.6015588776693215,2006
2006,Jordan,9483,0,9483,0,0,0,2694,0,0,0,6789,0,0,0,5796.7519999999995,0,0,0,1082,0,8401,0,0,0,0,0,23899,7439,0,53500,0,0,0,39.679484497259295,0,0,0,0,0,Jordan,2,JOR,6.4630790881810025,38723.79688,5.99154,33.13306781222817,14,-9.376999855000001,Jordan,0.208,0,0,1,0,0,0,0,0,9209.49609375,9540.5234375,10581.418401452636,10449.774113188683,0.001421297138273982,53500,NA,NA,0.2465060825839362,2006
2006,Kuwait,4913,0,4913,0,0,0,1296,0,0,0,3617,0,0,0,3134.0110000000004,0,0,0,590,0,4323,0,0,0,0,0,10694,2706,0,53600,0,0,0,45.94164952309706,0,0,0,0,0,Kuwait,-1,KWT,82.84363846394952,196643.625,2.373672,-18.743165117948514,1.299999952,3.3230001929999995,Kuwait,0.292,0,0,1,0,0,0,0,0,10209.515625,10539.892578125,11460.34091396408,11361.812173288428,5.575709479833084e-4,53600,NA,NA,-1.0255913577959503,2006
2006,Lebanon,14511,0,14470,0,41,0,2299,0,41,0,12171,0,0,0,8854.665,0,38.417,0,1175,0,13295,0,0,0,41,0,30587,10928,0,53700,0,0,0,47.441723608068784,0,0,0,0,0,Lebanon,-2,LBN,11.608070183473806,55251.54688,4.759753,29.63868706057622,8.62899971,-4.005999565000001,Lebanon,0.266,0,0,1,0,0,0,0,0,9032.353515625,9363.5234375,10395.740754457473,10264.659303792208,0.002906604872688021,53700,NA,NA,-1.4496238379225792,2006
2006,Saudi Arabia,11560,0,11001,0,559,0,2273,0,0,0,8728,0,559,0,6279.683,0,523.783,0,36,0,10965,0,0,0,559,0,31887,4833,25,54000,0,0,0,36.253018471477404,0,0,0,0,0,Saudi Arabia,-3,SAU,36.15107276787664,885640.1875,24.49831,12.969543376897883,6.25,-1.6269998550000002,Saudi Arabia,0.045,0,0,0,0,0,0,0,0,10527.3974609375,10858.587890625,11715.971463616943,11595.508847200636,7.211511788555642e-4,54000,NA,NA,-1.8736563180492078,2006
2006,Syria,8610,0,8447,0,163,0,2035,0,163,0,6412,0,0,0,5234.247,0,141.81,0,781,0,7666,0,0,0,163,0,17249,5953,163,54100,0,0,0,49.915937155777144,0,0,0,0,0,Syria,-1,SYR,5.524974072967584,105301.9063,19.059258,33.770211015680765,8.1700000760000009,-3.546999931000001,Syria,0.053,0,0,0,0,0,0,0,0,9115.1357421875,9446.3173828125,10376.086653937531,10249.743615360294,0.0014492668868826566,54100,NA,NA,-1.0255913577959503,2006
2006,Turkey,19885,240,19252,103,633,137,3895,0,444,0,15357,103,189,137,11945.697,103,599.079,128.369,1853,103,17399,0,200,0,433,137,41783,12255,823,54200,0.24651173922408637,0.30722781992676446,0.5537395591508508,47.591125577387935,0.24651173922408637,0.3278845463466003,0.5743962855706867,0,0.5743962855706867,Turkey,1,TUR,15.770468772475045,1084327.125,68.75681,26.811664575849953,8.718000412,-4.0950002670000005,Turkey,0.519,0,0,0,0,0,0,0,0,8070.75048828125,8732.64453125,9705.77213407898,9558.768117289077,0.002291586521223714,54200,NA,NA,-0.17752639754269264,2006
2006,United Arab Emirates,567,0,567,0,0,0,199,0,0,0,368,0,0,0,448.65000000000003,0,0,0,41,0,526,0,0,0,0,0,5519,678,0,54300,0,0,0,10.273600289907591,0,0,0,0,0,United Arab Emirates,-2,ARE,105.32544544764,558243.1875,5.300174,-34.01238369017066,2.703000069,1.920000076,United Arab Emirates,0.071,0,0,0,0,0,0,0,0,11029.455078125,11359.12109375,12196.14982578659,12115.117504854723,2.1288053370424742e-4,54300,NA,NA,-1.4496238379225792,2006
2006,Yemen Arab Republic (North),7091,0,7091,0,0,0,1792,0,0,0,5299,0,0,0,4062.0980000000004,0,0,0,443,0,6648,0,0,0,0,0,28761,6233,0,54400,0,0,0,24.654914641354612,0,0,0,0,0,Yemen,-2,YEM,3.6615746122105914,75749.35938,20.687646,35.03579672568621,12.0880003,-7.465000154999999,Yemen,0.121,0,0,0,0,0,0,0,0,11120.3134765625,11448.3662109375,12630.027017803573,12510.915342627728,7.162359768360244e-4,54400,NA,NA,-1.4496238379225792,2006
2006,Algeria,3680,71,3680,71,0,0,409,71,0,0,3271,0,0,0,2133.0860000000002,55.025,0,0,119,0,3561,71,0,0,0,0,8221,1780,0,60011,0.6693224668531809,0,0.6693224668531809,44.7634107772777,0.8636418927137818,0,0.8636418927137818,0.8636418927137818,0,Algeria,-1,DZA,14.603862349284363,491288.5625,33.641002,27.604001618703293,12.27000046,-7.6470003150000005,Algeria,0.163,0,0,0,0,0,0,0,0,6471.87890625,6792.21630859375,8125.7462626907345,7886.999743894701,3.2462844719076276e-4,60011,NA,NA,-1.0255913577959503,2006
2006,Egypt/United Arab Rep.,33551,0,33090,0,461,0,3795,0,0,0,29295,0,461,0,20576.747,0,401.07,0,4298,0,28792,0,0,0,461,0,66247,19573,307,60012,0,0,0,50.64531224055428,0,0,0,0,0,Egypt,1,EGY,6.23978657033684,479675.25,76.873663,33.28472387185798,10.48999977,-5.866999625000001,Egypt,0.148,0,0,1,0,0,0,0,0,9028.4130859375,9357.814453125,10456.593804258728,10307.497547271287,0.0031623151694598543,60012,NA,NA,-0.17752639754269264,2006
2006,Morocco,14664,0,14664,0,0,0,3086,0,0,0,11578,0,0,0,8648.617,0,0,0,1042,0,13622,0,0,0,0,0,28031,9766,0,60014,0,0,0,52.31351004245299,0,0,0,0,0,Morocco,-1,MAR,5.045505175300781,155425.1875,30.804683,34.09585723274721,9.6700000760000009,-5.046999931000001,Morocco,0.238,0,0,0,0,0,0,0,0,5840.30908203125,6146.91796875,7505.676890177155,7231.589693512803,0.0012327419989265793,60014,NA,NA,-1.0255913577959503,2006
2006,Sudan,8536,0,7853,0,683,0,1067,0,0,0,6786,0,683,0,4772.787,0,594.21,0,876,0,6977,0,0,0,683,0,23964,4809,0,60015,0,0,0,35.620096811884494,0,0,0,0,0,Sudan,-2,SDN,3.4407950483457634,108941.8438,31.661823,35.18574603444852,15.08600044,-10.463000295,Sudan,0.066,0,0,0,0,0,0,0,0,10225.4931640625,10544.125,11800.490015682983,11644.50283333533,8.11654031959078e-4,60015,NA,NA,-1.4496238379225792,2006
2006,Tunisia,156,0,52,0,104,0,0,0,104,0,52,0,0,0,52,0,101.50399999999999,0,52,0,0,0,0,0,104,0,568,0,104,60016,0,0,0,27.464788732394368,0,0,0,0,0,Tunisia,-1,TUN,9.734127906737374,99299.92188,10.201214,30.911433252017773,12.51000023,-7.8870000849999995,Tunisia,0.091,0,0,0,0,0,0,0,0,7023.07177734375,7347.75048828125,8625.71063390808,8415.596897771746,1.8881228705701104e-4,60016,NA,NA,-1.0255913577959503,2006
2006,Gambia,426,0,426,0,0,0,91,0,0,0,335,0,0,0,252.39299999999997,0,0,0,0,0,426,0,0,0,0,0,1198,335,0,60022,0,0,0,35.55926544240401,0,0,0,0,0,Gambia,0,GMB,2.775256122580422,4416.66748,1.591445,35.63776749932477,9.166000366,-4.543000221000001,The Gambia,0.118,0,1,1,0,0,0,0,0,6307.115234375,6524.28662109375,7951.193835686302,7682.442767446063,3.096888154579054e-4,60022,NA,NA,-0.6015588776693215,2006
2006,Ghana,17348,0,16022,0,1326,0,3730,0,332,0,12292,0,994,0,10346.674,0,1255.9530000000002,0,2139,0,13883,0,477,0,849,0,62705,10385,1038,60023,0,0,0,27.666055338489752,0,0,0,0,0,Ghana,0,GHA,3.3095056685816266,74063.60938,22.379055,35.27491530083731,4.635000229,-0.0120000840000003,Ghana,0.619,0,1,1,0,0,0,0,0,8246.1630859375,8482.4677734375,9784.06801937027,9559.872627161672,0.0023584115341432395,60023,NA,NA,-0.6015588776693215,2006
2006,Guinea,3431,0,3255,0,176,0,0,0,83,0,3255,0,93,0,1827.2320000000002,0,171.776,0,0,0,3255,0,0,0,176,0,10446,2210,281,60024,0,0,0,32.84510817537814,0,0,0,0,0,Guinea,0,GIN,1.7831993424604549,16596.99414,9.307425,36.311553722233626,4.333000183,0.28999996199999956,Guinea,0.117,0,0,0,0,0,0,0,0,6672.72998046875,6877.18017578125,8508.965039608955,8255.919216605314,2.719189600228381e-4,60024,NA,NA,-0.6015588776693215,2006
2006,Ivory Coast,383,0,383,0,0,0,118,0,0,0,265,0,0,0,285.1,0,0,0,68,0,315,0,0,0,0,0,1939,178,83,60026,0,0,0,19.752449716348632,0,0,0,0,0,Cote d<d5>Ivoire,0,CIV,2.2742099825986952,42652.61719,18.754916,35.97806857172964,5.572999954,-0.9499998090000004,Ivory Coast,0.31,0,0,0,0,0,0,0,0,7948.6494140625,7959.88916015625,9461.040475117874,9230.536201283605,3.853326705782483e-4,60026,NA,NA,-0.6015588776693215,2006
2006,Liberia,9413,0,7570,0,1843,0,597,0,456,0,6973,0,1387,0,4833.72,0,1677.2089999999998,0,1147,0,6423,0,202,0,1641,0,32749,3833,1183,60027,0,0,0,28.742862377477174,0,0,0,0,0,Liberia,0,LBR,0.6800014069399626,2263.868164,3.329211,37.06082491818806,2.161999941,2.461000204,Liberia,0.503,0,1,1,0,0,0,0,0,7315.2490234375,7523.65185546875,8952.886144858741,8715.03938141141,0.0014684509290076738,60027,NA,NA,-0.6015588776693215,2006
2006,Nigeria,46656,0,45341,0,1315,0,7295,0,224,0,38046,0,1091,0,28639.182,0,1204.919,0,4169,0,41172,0,47,0,1268,0,113782,26473,413,60031,0,0,0,41.004728340159254,0,0,0,0,0,Nigeria,-1,NGA,3.9576448459034603,564116,142.538308,34.834711416384124,3.645999908,0.9770002369999999,Nigeria,0.294,0,1,1,0,0,0,0,0,8493.1318359375,8874.5322265625,10213.466644605636,9997.702935106085,0.004527447015791401,60031,NA,NA,-1.0255913577959503,2006
2006,Senegal,2854,0,2795,0,59,0,136,0,0,0,2659,0,59,0,1646.548,0,51.33,0,0,0,2795,0,0,0,59,0,11742,1591,59,60032,0,0,0,24.305910407085676,0,0,0,0,0,Senegal,0,SEN,2.7318757043851014,31094.94141,11.382268,35.667230659810905,10.02999973,-5.406999585,Senegal,0.535,0,0,0,0,0,0,0,0,6157.48046875,6376.86083984375,7825.111377385139,7550.686012532636,5.658958066526807e-4,60032,NA,NA,-0.6015588776693215,2006
2006,Sierra Leone,3209,0,3209,0,0,0,0,0,0,0,3209,0,0,0,1868.7220000000002,0,0,0,52,0,3157,0,0,0,0,0,9998,2053,0,60033,0,0,0,32.09641928385677,0,0,0,0,0,Sierra Leone,0,SLE,1.0527057299265752,6136.471191,5.829237,36.80769118322525,3.512000084,1.111000061,Sierra Leone,0.355,0,1,1,0,0,0,0,0,6947.4814453125,7155.966796875,8607.078402422523,8359.873930402831,7.163943509344616e-4,60033,NA,NA,-0.6015588776693215,2006
2006,Togo,2467,0,1928,0,539,0,234,0,181,0,1694,0,358,0,1309.107,0,499.826,0,147,0,1781,0,0,0,539,0,5936,880,437,60034,0,0,0,41.559973045822105,0,0,0,0,0,Togo,0,TGO,1.2370474580418125,7128.956055,5.76288,36.68248976411269,4.229000092,0.39400005300000007,Togo,0.192,0,0,0,0,0,0,0,0,8335.6123046875,8578.0654296875,9887.032536686705,9665.021299970396,5.3591897638375565e-5,60034,NA,NA,-0.6015588776693215,2006
2006,Ethiopia,43436,0,39942,0,3494,0,2949,0,63,0,36993,0,3431,0,25280.48,0,3099.2949999999996,0,5145,0,34797,0,104,0,3390,0,126883,21161,1867,60044,0,0,0,34.23311239488348,0,0,0,0,0,Ethiopia,0,ETH,0.6860537294771463,53847.8125,78.489206,37.05671429506258,2.374000072,2.249000073,Ethiopia,0.113,0,1,0,0,0,0,0,0,11220.6259765625,11538.53125,12723.984657302093,12585.49501916564,0.0029303205702805456,60044,NA,NA,-0.6015588776693215,2006
2006,Kenya,19943,0,18681,0,1262,0,2602,0,1005,0,16079,0,257,0,12121.94,0,1191.8990000000001,0,2931,0,15750,0,74,0,1188,0,69375,11725,1010,60045,0,0,0,28.746666666666666,0,0,0,0,0,Kenya,0,KEN,2.1091637748039904,79407.97656,37.649033,36.090164837975585,2.713000059,1.9100000859999997,Kenya,0.332,0,1,1,0,0,0,0,0,11853.1318359375,12152.015625,13476.743977624512,13327.089570202494,0.0017206488859313506,60045,NA,NA,-0.6015588776693215,2006
2006,Rwanda,340,0,340,0,0,0,0,0,0,0,340,0,0,0,211.33,0,0,0,0,0,340,0,0,0,0,0,3002,340,0,60051,0,0,0,11.325782811459026,0,0,0,0,0,Rwanda,-1,RWA,1.3232981641621893,11967.03125,9.043337,36.623909913982494,0.884000003,3.7390001419999996,Rwanda,0.123,0,1,1,0,0,0,0,0,11340.341796875,11625.2880859375,12962.788339536284,12801.167429438761,9.288447481223588e-6,60051,NA,NA,-1.0255913577959503,2006
2006,Tanzania,1650,0,1650,0,0,0,363,0,0,0,1287,0,0,0,1014.1020000000001,0,0,0,92,0,1558,0,0,0,0,0,6532,1426,65,60054,0,0,0,25.260257195345986,0,0,0,0,0,Tanzania,-1,TZA,1.598960090861883,61407.52344,38.404663,36.43668554123207,3.299000025,1.32400012,Tanzania,0.408,0,1,0,0,0,0,0,0,12470.7421875,12411.021484375,13825.687640112305,13669.686302069043,6.037066177512752e-4,60054,NA,NA,-1.0255913577959503,2006
2006,Uganda,3833,0,3304,0,529,0,860,0,77,0,2444,0,452,0,2325.058,0,471.352,0,537,0,2767,0,0,0,529,0,10394,1455,329,60055,0,0,0,36.87704444872041,0,0,0,0,0,Uganda,-2,UGA,1.4994999656125558,42842.92578,28.571475,36.50423697927948,2.193000078,2.430000067,Uganda,0.271,0,1,1,0,0,0,0,0,11381.8916015625,11676.4912109375,12956.734703775786,12799.760997361032,6.223640232453254e-4,60055,NA,NA,-1.4496238379225792,2006
2006,Zambia,1365,0,1203,0,162,0,245,0,162,0,958,0,0,0,736.531,0,140.94,0,41,0,1162,0,0,0,162,0,4506,1214,219,60056,0,0,0,30.29294274300932,0,0,0,0,0,Zambia,-1,ZMB,2.008541799845139,24451.01172,12.173514,36.15850538239579,12.85299969,-8.229999545000002,Zambia,0.434,0,1,1,0,0,0,0,0,12156.1318359375,12399.1318359375,13702.220509175873,13542.161474806042,3.173298298312056e-4,60056,NA,NA,-1.0255913577959503,2006
2006,Zimbabwe,3600,0,3466,0,134,0,895,0,88,0,2571,0,46,0,2346.206,0,130.784,0,481,0,2985,0,0,0,134,0,8230,2097,0,60057,0,0,0,43.74240583232078,0,0,0,0,0,Zimbabwe,-1,ZWE,1.4840706492234663,18039.60742,12.155491,36.51471627947701,4.495999813,0.12700033199999972,Zimbabwe,0.152,0,1,1,0,0,0,0,0,12552.1318359375,12793.87890625,14160.549411924743,14006.418653792012,7.614621575404243e-4,60057,NA,NA,-1.0255913577959503,2006
2006,Cameroon,13286,0,11539,0,1747,0,867,0,400,0,10672,0,1347,0,6757.555,0,1624.428,0,937,0,10602,0,500,0,1247,0,34768,4910,1050,60072,0,0,0,38.21329958582605,0,0,0,0,0,Cameroon,0,CMR,2.790884855600468,50860.17578,18.223674,35.62715275911892,3.690999985,0.9320001599999999,Cameroon,0.16,0,1,1,0,0,0,0,0,9359.4833984375,9619.7431640625,10854.12601929474,10653.296074938651,5.584808648645572e-4,60072,NA,NA,-0.6015588776693215,2006
2006,Congo,1731,0,1683,0,48,0,58,0,0,0,1625,0,48,0,1074.15,0,44.976,0,54,0,1629,0,0,0,48,0,4758,1187,48,60075,0,0,0,36.38083228247162,0,0,0,0,0,Congo - Brazzaville,0,COG,3.8579582611175387,14448.59766,3.745141,34.90241666147047,18.56399918,-13.940999035,Republic of the Congo,0.094,0,0,0,0,0,0,0,0,10259.7998046875,10505.7607421875,11790.118330907535,11603.578069062489,2.1387872489659575e-5,60075,NA,NA,-0.6015588776693215,2006
2006,South Africa (Union of),14657,347,13951,347,706,0,7591,98,382,0,6360,249,324,0,9049.075,289.175,662.2220000000001,0,1370,90,12581,257,116,0,590,0,24845,8067,1760,60094,1.1639162809418395,0,1.1639162809418395,58.99376132018514,1.3966592875830146,0,1.3966592875830146,0.394445562487422,1.0022137250955927,South Africa,8,ZAF,12.07284298634885,585405.625,48.489459,29.323022153450573,28.48900032,-23.866000175,South Africa,0.669,0,1,1,0,0,0,0,0,12581.720703125,13040.4140625,14418.611616431426,14275.116018873976,0.0018664303969153624,60094,NA,NA,2.7907009633437094,2006
2006,Australia,17854,204,16221,88,1633,116,6986,0,843,116,9235,88,790,0,10086.298999999999,88,1493.4579999999999,108.69200000000001,1565,88,14656,0,58,0,1575,116,34123,10026,1475,70010,0.25789057234123614,0.318530023737655,0.5764205960788911,52.322480438413976,0.25789057234123614,0.33994666354072034,0.5978372358819565,0.33994666354072034,0.25789057234123614,Australia,5,AUS,44.19986760402007,907259.875,20.526303,7.502953983740816,4.782000065,-0.1589999200000003,Australia,0.834,0,1,1,0,0,0,0,0,16008.79296875,15961.9521484375,14802.031939536666,14589.168107848789,0.001713569564748543,70010,NA,NA,1.5186035229638226,2006
2006,New Zealand,3839,0,3190,0,649,0,1453,0,306,0,1737,0,343,0,2074.003,0,574.064,0,536,0,2654,0,0,0,649,0,7380,1389,343,70020,0,0,0,52.018970189701896,0,0,0,0,0,New Zealand,6,NZL,32.06102117400179,134203.8438,4.185888,15.747429149329195,3.857000113,0.766000032,New Zealand,0.837,0,1,1,0,0,0,0,0,14546.23828125,14219.8203125,12765.803497470855,12599.147673325959,6.701837569775999e-4,70020,NA,NA,1.9426360030904517,2006
2006,Fiji,6608,0,6363,0,245,0,994,0,245,0,5369,0,0,0,3639.315,0,213.15,0,42,0,6321,0,0,0,245,0,16552,4899,334,71015,0,0,0,39.922667955534074,0,0,0,0,0,Fiji,1,FJI,6.831439062896348,5655.543457,0.82787,32.88288467653684,3.854000092,0.7690000529999996,Fiji,0.32,0,1,1,0,0,0,0,0,12785.5400390625,12513.734375,11123.111176273536,10905.512476656113,9.129927077822908e-4,71015,NA,NA,-0.17752639754269264,2006
2007,Canada,100784,1558,94654,991,6130,567,42179,427,3613,383,52475,564,2517,184,57105.166,665.682,5616.959000000001,524.353,5965,78,88689,913,53,0,6077,567,205729,57326,4852,15000,0.3235722722610814,0.25487558875997063,0.578447861021052,48.98871816807548,0.4817016560621011,0.27560528656630806,0.7573069426284091,0.39372183795186877,0.36358510467654054,Canada,7,CAN,45.05418621245513,1483670.125,32.930794,7.239794989538946,6.035999775,-1.4139995579999995,Canada,0.762,1,1,1,0,0,0,0,0,548.39459228515625,737.04254150390625,2079.2967214117525,1154.5305501361925,0.020740742126033093,15000,NA,NA,2.3666684832170803,2007
2007,Mexico,775621,3203,641658,1334,133963,1869,135772,384,20735,811,505886,950,113228,1058,385918.272,946.663,119073.35699999999,1677.13,62107,0,579551,1334,12886,0,121077,1869,3037102,527461,130861,20000,0.031169944242899976,0.0552213919716888,0.08639133621458878,25.53819397570447,0.0439234507105787,0.061538927569768816,0.10546237828034752,0.039346719339686316,0.0661156589406612,Mexico,3,MEX,16.18885681225502,1767345.625,109.170502,26.844581388185187,3.628000021,0.994000196,Mexico,0.459,1,0,1,0,0,0,0,0,3369.052734375,3037.916015625,2468.4048876533507,1623.7202149402929,0.27233748908411504,20000,NA,NA,0.670538562710565,2007
2007,Costa Rica,6970,21,6122,21,848,0,2940,21,317,0,3182,0,531,0,3772.219,16.275000000000002,760.3460000000001,0,497,0,5625,21,73,0,775,0,19810,4274,775,21020,0.08215547703180213,0,0.08215547703180213,35.18425037859667,0.10600706713780918,0,0.10600706713780918,0.10600706713780918,0,Costa Rica,3,CRI,12.70074446468578,55942.05469,4.404628,29.213641396490562,4.489999771,0.13200044600000016,Costa Rica,0.859,0,0,1,0,0,0,0,0,3564.900390625,3290.808837890625,3556.189467292404,3428.1254866729446,0.002056754846840288,21020,NA,NA,0.670538562710565,2007
2007,El Salvador,92255,908,70193,449,22062,459,7508,235,1264,0,62685,214,20798,459,43309.308,334.132,19599.624,399.33,9454,214,60739,235,2097,0,19965,459,393710,57173,20982,21030,0.08486754209951487,0.1014274465977496,0.18629498869726446,23.432221686012547,0.11404333138604555,0.11658327195143633,0.2306266033374819,0.059688603286683094,0.17093800005079882,El Salvador,2,SLV,4.439977046452477,27109.65625,6.10581,34.82419856277176,6.409999847,-1.7879996299999998,El Salvador,0.365,0,0,1,0,0,0,0,0,3355.770751953125,3049.3779296875,3106.6797702970503,2951.927373317415,0.026045811305200787,21030,NA,NA,0.2465060825839362,2007
2007,Guatemala,86371,725,63330,562,23041,163,10535,477,1138,0,52795,85,21903,163,38445.809,414.185,20316.084000000003,152.73100000000002,7988,137,55342,425,1213,0,21828,163,454197,50345,21461,21040,0.09119060671911086,0.0336265981501419,0.12481720486925277,19.016197817246702,0.12373485513995028,0.03588751136621334,0.15962236650616363,0.10502050872198626,0.054601857784177345,Guatemala,2,GTM,6.177609164365201,84635.26563,13.700327,33.64403165600263,2.990999937,1.6310002799999999,Guatemala,0.406,0,0,1,0,0,0,0,0,3318.143310546875,3004.98974609375,2999.7364953273773,2831.7232646539305,0.017233440532792254,21040,NA,NA,0.2465060825839362,2007
2007,Honduras,62197,581,42279,210,19918,371,9072,111,1903,243,33207,99,18015,128,25848.133,158.94,17724.8,326.723,5410,99,36869,111,2177,0,17741,371,261251,37453,16376,21050,0.060838044639063574,0.12506095670447195,0.18589900134353554,23.807372986132112,0.08038246743553135,0.14200902580277205,0.2223914932383034,0.13550187367703856,0.08688961956126483,Honduras,0,HND,3.873281695707175,30244.58984,7.808518,35.20908733886834,3.210999966,1.411000251,Honduras,0.318,0,0,1,0,0,0,0,0,3234.232421875,2935.833251953125,3002.8998965780256,2837.067004010316,0.01031873744821633,21050,NA,NA,-0.6015588776693215,2007
2007,Nicaragua,15951,586,12491,306,3460,280,3791,148,545,106,8700,158,2915,174,8100.728,272.7,3131.613,248.625,1868,158,10623,148,649,0,2811,280,57048,10484,2921,21060,0.47801851072780815,0.43581720656289435,0.9138357172907026,27.960664703407655,0.5363904080774086,0.490814752489132,1.0272051605665404,0.44523909690085545,0.581966063665685,Nicaragua,1,NIC,4.0342035847590045,22551.41992,5.590055,35.099792231995046,4.889999866,-0.26799964900000006,Nicaragua,0.243,0,0,1,0,0,0,0,0,3408.012451171875,3117.8583984375,3287.267744521141,3145.3674425615027,0.005910821896988167,21060,NA,NA,-0.17752639754269264,2007
2007,Panama,6147,123,6016,123,131,0,3464,123,131,0,2552,0,0,0,3832.1050000000005,95.325,113.97,0,780,0,5236,123,0,0,131,0,17912,4552,249,21070,0.5321851272889683,0,0.5321851272889683,34.31777579276463,0.6866904868244752,0,0.6866904868244752,0.6866904868244752,0,Panama,-1,PAN,12.774573913295258,44119.22656,3.453675,29.16349782979672,3.459000111,1.1630001060000001,Panama,0.577,0,0,1,0,0,0,0,0,3580.7890625,3339.085693359375,3774.6040366659163,3643.187440122259,0.0025949424859738647,21070,NA,NA,-1.0255913577959503,2007
