state,year,same_sex,imm_couple,n,n_unweighted,n_ar,n_unweighted_ar,post_2013,group_fe
South Dakota,2017,TRUE,none,2674,22,2674,22,TRUE,South Dakota_TRUE_none
South Dakota,2017,TRUE,one,0,0,0,0,TRUE,South Dakota_TRUE_one
South Dakota,2017,TRUE,two,0,0,0,0,TRUE,South Dakota_TRUE_two
South Dakota,2018,FALSE,none,278293,2866,278293,2866,TRUE,South Dakota_FALSE_none
South Dakota,2018,FALSE,one,7355,43,7355,43,TRUE,South Dakota_FALSE_one
South Dakota,2018,FALSE,two,4867,34,4867,34,TRUE,South Dakota_FALSE_two
South Dakota,2018,TRUE,none,2945,25,2945,25,TRUE,South Dakota_TRUE_none
South Dakota,2018,TRUE,one,0,0,0,0,TRUE,South Dakota_TRUE_one
South Dakota,2018,TRUE,two,0,0,0,0,TRUE,South Dakota_TRUE_two
South Dakota,2019,FALSE,none,285367,3027,285367,3027,TRUE,South Dakota_FALSE_none
South Dakota,2019,FALSE,one,1899,24,1899,24,TRUE,South Dakota_FALSE_one
South Dakota,2019,FALSE,two,9510,60,9510,60,TRUE,South Dakota_FALSE_two
South Dakota,2019,TRUE,none,2034,19,2034,19,TRUE,South Dakota_TRUE_none
South Dakota,2019,TRUE,one,0,0,0,0,TRUE,South Dakota_TRUE_one
South Dakota,2019,TRUE,two,0,0,0,0,TRUE,South Dakota_TRUE_two
Tennessee,2008,FALSE,none,2025153,21760,2025153,21760,FALSE,Tennessee_FALSE_none
Tennessee,2008,FALSE,one,45505,466,45505,466,FALSE,Tennessee_FALSE_one
Tennessee,2008,FALSE,two,62464,627,62464,627,FALSE,Tennessee_FALSE_two
Tennessee,2008,TRUE,none,18106,198,18106,198,FALSE,Tennessee_TRUE_none
Tennessee,2008,TRUE,one,0,0,0,0,FALSE,Tennessee_TRUE_one
Tennessee,2008,TRUE,two,0,0,0,0,FALSE,Tennessee_TRUE_two
Tennessee,2009,FALSE,none,2006544,21494,2006544,21494,FALSE,Tennessee_FALSE_none
Tennessee,2009,FALSE,one,49239,482,49239,482,FALSE,Tennessee_FALSE_one
Tennessee,2009,FALSE,two,64340,580,64340,580,FALSE,Tennessee_FALSE_two
Tennessee,2009,TRUE,none,17606,183,17606,183,FALSE,Tennessee_TRUE_none
Tennessee,2009,TRUE,one,1026,7,1026,7,FALSE,Tennessee_TRUE_one
Tennessee,2009,TRUE,two,168,2,168,2,FALSE,Tennessee_TRUE_two
Tennessee,2010,FALSE,none,1961602,21232,1961602,21232,FALSE,Tennessee_FALSE_none
Tennessee,2010,FALSE,one,43952,430,43952,430,FALSE,Tennessee_FALSE_one
Tennessee,2010,FALSE,two,76331,692,76331,692,FALSE,Tennessee_FALSE_two
Tennessee,2010,TRUE,none,15149,174,15149,174,FALSE,Tennessee_TRUE_none
Tennessee,2010,TRUE,one,117,2,117,2,FALSE,Tennessee_TRUE_one
Tennessee,2010,TRUE,two,119,2,119,2,FALSE,Tennessee_TRUE_two
Tennessee,2011,FALSE,none,1932962,20062,1932962,20062,FALSE,Tennessee_FALSE_none
Tennessee,2011,FALSE,one,41656,386,41656,386,FALSE,Tennessee_FALSE_one
Tennessee,2011,FALSE,two,69509,550,69509,550,FALSE,Tennessee_FALSE_two
Tennessee,2011,TRUE,none,12695,154,12695,154,FALSE,Tennessee_TRUE_none
Tennessee,2011,TRUE,one,278,2,278,2,FALSE,Tennessee_TRUE_one
Tennessee,2011,TRUE,two,276,4,276,4,FALSE,Tennessee_TRUE_two
Tennessee,2012,FALSE,none,1919548,20289,1919548,20289,FALSE,Tennessee_FALSE_none
Tennessee,2012,FALSE,one,51820,479,51820,479,FALSE,Tennessee_FALSE_one
Tennessee,2012,FALSE,two,72118,594,72118,594,FALSE,Tennessee_FALSE_two
Tennessee,2012,TRUE,none,18144,213,18144,213,FALSE,Tennessee_TRUE_none
Tennessee,2012,TRUE,one,324,3,324,3,FALSE,Tennessee_TRUE_one
Tennessee,2012,TRUE,two,0,0,0,0,FALSE,Tennessee_TRUE_two
Tennessee,2013,FALSE,none,1924568,20473,1924568,20473,FALSE,Tennessee_FALSE_none
Tennessee,2013,FALSE,one,44888,461,44888,461,FALSE,Tennessee_FALSE_one
Tennessee,2013,FALSE,two,73440,657,73440,657,FALSE,Tennessee_FALSE_two
Tennessee,2013,TRUE,none,18744,220,18744,220,FALSE,Tennessee_TRUE_none
Tennessee,2013,TRUE,one,404,4,404,4,FALSE,Tennessee_TRUE_one
Tennessee,2013,TRUE,two,128,2,128,2,FALSE,Tennessee_TRUE_two
Tennessee,2014,FALSE,none,1879387,19947,1879387,19947,TRUE,Tennessee_FALSE_none
Tennessee,2014,FALSE,one,49115,474,49115,474,TRUE,Tennessee_FALSE_one
Tennessee,2014,FALSE,two,75495,607,75495,607,TRUE,Tennessee_FALSE_two
Tennessee,2014,TRUE,none,21643,250,21643,250,TRUE,Tennessee_TRUE_none
Tennessee,2014,TRUE,one,166,2,166,2,TRUE,Tennessee_TRUE_one
Tennessee,2014,TRUE,two,38,1,38,1,TRUE,Tennessee_TRUE_two
Tennessee,2015,FALSE,none,1885696,20116,1885696,20116,TRUE,Tennessee_FALSE_none
Tennessee,2015,FALSE,one,53245,500,53245,500,TRUE,Tennessee_FALSE_one
Tennessee,2015,FALSE,two,87104,694,87104,694,TRUE,Tennessee_FALSE_two
Tennessee,2015,TRUE,none,25154,284,25154,284,TRUE,Tennessee_TRUE_none
Tennessee,2015,TRUE,one,1013,12,1013,12,TRUE,Tennessee_TRUE_one
Tennessee,2015,TRUE,two,345,2,345,2,TRUE,Tennessee_TRUE_two
Tennessee,2016,FALSE,none,1889606,19874,1889606,19874,TRUE,Tennessee_FALSE_none
Tennessee,2016,FALSE,one,55365,533,55365,533,TRUE,Tennessee_FALSE_one
Tennessee,2016,FALSE,two,90407,701,90407,701,TRUE,Tennessee_FALSE_two
Tennessee,2016,TRUE,none,22371,256,22371,256,TRUE,Tennessee_TRUE_none
Tennessee,2016,TRUE,one,1256,14,1256,14,TRUE,Tennessee_TRUE_one
Tennessee,2016,TRUE,two,944,4,944,4,TRUE,Tennessee_TRUE_two
Tennessee,2017,FALSE,none,1913294,20269,1913294,20269,TRUE,Tennessee_FALSE_none
Tennessee,2017,FALSE,one,56382,544,56382,544,TRUE,Tennessee_FALSE_one
Tennessee,2017,FALSE,two,89125,685,89125,685,TRUE,Tennessee_FALSE_two
Tennessee,2017,TRUE,none,24394,270,24394,270,TRUE,Tennessee_TRUE_none
Tennessee,2017,TRUE,one,484,4,484,4,TRUE,Tennessee_TRUE_one
Tennessee,2017,TRUE,two,513,6,513,6,TRUE,Tennessee_TRUE_two
Tennessee,2018,FALSE,none,1896191,20339,1896191,20339,TRUE,Tennessee_FALSE_none
Tennessee,2018,FALSE,one,54555,524,54555,524,TRUE,Tennessee_FALSE_one
Tennessee,2018,FALSE,two,91965,732,91965,732,TRUE,Tennessee_FALSE_two
Tennessee,2018,TRUE,none,27088,312,27088,312,TRUE,Tennessee_TRUE_none
Tennessee,2018,TRUE,one,561,4,561,4,TRUE,Tennessee_TRUE_one
Tennessee,2018,TRUE,two,606,6,606,6,TRUE,Tennessee_TRUE_two
Tennessee,2019,FALSE,none,1927747,20450,1927747,20450,TRUE,Tennessee_FALSE_none
Tennessee,2019,FALSE,one,55530,572,55530,572,TRUE,Tennessee_FALSE_one
Tennessee,2019,FALSE,two,97419,735,97419,735,TRUE,Tennessee_FALSE_two
Tennessee,2019,TRUE,none,32798,332,32798,332,TRUE,Tennessee_TRUE_none
Tennessee,2019,TRUE,one,650,10,650,10,TRUE,Tennessee_TRUE_one
Tennessee,2019,TRUE,two,226,4,226,4,TRUE,Tennessee_TRUE_two
Texas,2008,FALSE,none,5563616,62111,5563616,62111,FALSE,Texas_FALSE_none
Texas,2008,FALSE,one,467010,4593,467010,4593,FALSE,Texas_FALSE_one
Texas,2008,FALSE,two,965698,8605,965698,8605,FALSE,Texas_FALSE_two
Texas,2008,TRUE,none,53615,614,53615,614,FALSE,Texas_TRUE_none
Texas,2008,TRUE,one,3099,33,3099,33,FALSE,Texas_TRUE_one
Texas,2008,TRUE,two,2152,20,2152,20,FALSE,Texas_TRUE_two
Texas,2009,FALSE,none,5590124,62316,5590124,62316,FALSE,Texas_FALSE_none
Texas,2009,FALSE,one,462467,4715,462467,4715,FALSE,Texas_FALSE_one
Texas,2009,FALSE,two,1001364,9131,1001364,9131,FALSE,Texas_FALSE_two
Texas,2009,TRUE,none,57880,634,57880,634,FALSE,Texas_TRUE_none
Texas,2009,TRUE,one,2010,28,2010,28,FALSE,Texas_TRUE_one
Texas,2009,TRUE,two,1759,18,1759,18,FALSE,Texas_TRUE_two
Texas,2010,FALSE,none,5657897,61610,5657897,61610,FALSE,Texas_FALSE_none
Texas,2010,FALSE,one,470278,4730,470278,4730,FALSE,Texas_FALSE_one
Texas,2010,FALSE,two,1043475,9585,1043475,9585,FALSE,Texas_FALSE_two
Texas,2010,TRUE,none,64607,736,64607,736,FALSE,Texas_TRUE_none
Texas,2010,TRUE,one,2442,32,2442,32,FALSE,Texas_TRUE_one
Texas,2010,TRUE,two,1583,17,1583,17,FALSE,Texas_TRUE_two
Texas,2011,FALSE,none,5640021,58980,5640021,58980,FALSE,Texas_FALSE_none
Texas,2011,FALSE,one,518935,4679,518935,4679,FALSE,Texas_FALSE_one
Texas,2011,FALSE,two,1043056,8826,1043056,8826,FALSE,Texas_FALSE_two
Texas,2011,TRUE,none,54202,627,54202,627,FALSE,Texas_TRUE_none
Texas,2011,TRUE,one,2145,24,2145,24,FALSE,Texas_TRUE_one
Texas,2011,TRUE,two,2567,29,2567,29,FALSE,Texas_TRUE_two
Texas,2012,FALSE,none,5653155,59502,5653155,59502,FALSE,Texas_FALSE_none
Texas,2012,FALSE,one,507622,4758,507622,4758,FALSE,Texas_FALSE_one
Texas,2012,FALSE,two,1017059,9204,1017059,9204,FALSE,Texas_FALSE_two
Texas,2012,TRUE,none,62454,694,62454,694,FALSE,Texas_TRUE_none
Texas,2012,TRUE,one,2585,32,2585,32,FALSE,Texas_TRUE_one
Texas,2012,TRUE,two,2009,23,2009,23,FALSE,Texas_TRUE_two
Texas,2013,FALSE,none,5659224,61046,5659224,61046,FALSE,Texas_FALSE_none
Texas,2013,FALSE,one,505247,4861,505247,4861,FALSE,Texas_FALSE_one
Texas,2013,FALSE,two,1109709,9645,1109709,9645,FALSE,Texas_FALSE_two
Texas,2013,TRUE,none,77369,879,77369,879,FALSE,Texas_TRUE_none
Texas,2013,TRUE,one,4555,52,4555,52,FALSE,Texas_TRUE_one
Texas,2013,TRUE,two,2100,25,2100,25,FALSE,Texas_TRUE_two
Texas,2014,FALSE,none,5636893,60173,5636893,60173,TRUE,Texas_FALSE_none
Texas,2014,FALSE,one,527954,5068,527954,5068,TRUE,Texas_FALSE_one
Texas,2014,FALSE,two,1116456,9379,1116456,9379,TRUE,Texas_FALSE_two
Texas,2014,TRUE,none,83731,970,83731,970,TRUE,Texas_TRUE_none
Texas,2014,TRUE,one,5491,55,5491,55,TRUE,Texas_TRUE_one
Texas,2014,TRUE,two,1281,17,1281,17,TRUE,Texas_TRUE_two
Texas,2015,FALSE,none,5695270,60695,5695270,60695,TRUE,Texas_FALSE_none
Texas,2015,FALSE,one,568538,5286,568538,5286,TRUE,Texas_FALSE_one
Texas,2015,FALSE,two,1189488,9963,1189488,9963,TRUE,Texas_FALSE_two
Texas,2015,TRUE,none,93295,1059,93295,1059,TRUE,Texas_TRUE_none
Texas,2015,TRUE,one,7856,83,7856,83,TRUE,Texas_TRUE_one
Texas,2015,TRUE,two,1999,23,1999,23,TRUE,Texas_TRUE_two
Texas,2016,FALSE,none,5648727,60399,5648727,60399,TRUE,Texas_FALSE_none
Texas,2016,FALSE,one,566340,5372,566340,5372,TRUE,Texas_FALSE_one
Texas,2016,FALSE,two,1203101,9877,1203101,9877,TRUE,Texas_FALSE_two
Texas,2016,TRUE,none,89565,997,89565,997,TRUE,Texas_TRUE_none
Texas,2016,TRUE,one,9707,101,9707,101,TRUE,Texas_TRUE_one
Texas,2016,TRUE,two,3503,38,3503,38,TRUE,Texas_TRUE_two
Texas,2017,FALSE,none,5676526,60952,5676526,60952,TRUE,Texas_FALSE_none
Texas,2017,FALSE,one,588420,5511,588420,5511,TRUE,Texas_FALSE_one
Texas,2017,FALSE,two,1208475,10226,1208475,10226,TRUE,Texas_FALSE_two
Texas,2017,TRUE,none,106365,1168,106365,1168,TRUE,Texas_TRUE_none
Texas,2017,TRUE,one,8884,98,8884,98,TRUE,Texas_TRUE_one
Texas,2017,TRUE,two,4174,49,4174,49,TRUE,Texas_TRUE_two
Texas,2018,FALSE,none,5632277,60856,5632277,60856,TRUE,Texas_FALSE_none
Texas,2018,FALSE,one,597592,5612,597592,5612,TRUE,Texas_FALSE_one
Texas,2018,FALSE,two,1244235,10143,1244235,10143,TRUE,Texas_FALSE_two
Texas,2018,TRUE,none,102951,1137,102951,1137,TRUE,Texas_TRUE_none
Texas,2018,TRUE,one,10138,121,10138,121,TRUE,Texas_TRUE_one
Texas,2018,TRUE,two,4523,45,4523,45,TRUE,Texas_TRUE_two
Texas,2019,FALSE,none,5732572,62548,5732572,62548,TRUE,Texas_FALSE_none
Texas,2019,FALSE,one,624146,5746,624146,5746,TRUE,Texas_FALSE_one
Texas,2019,FALSE,two,1212033,9504,1212033,9504,TRUE,Texas_FALSE_two
Texas,2019,TRUE,none,114062,1204,114062,1204,TRUE,Texas_TRUE_none
Texas,2019,TRUE,one,9136,96,9136,96,TRUE,Texas_TRUE_one
Texas,2019,TRUE,two,5193,48,5193,48,TRUE,Texas_TRUE_two
Utah,2008,FALSE,none,789620,8874,789620,8874,FALSE,Utah_FALSE_none
Utah,2008,FALSE,one,36516,376,36516,376,FALSE,Utah_FALSE_one
Utah,2008,FALSE,two,49530,386,49530,386,FALSE,Utah_FALSE_two
Utah,2008,TRUE,none,5125,51,5125,51,FALSE,Utah_TRUE_none
Utah,2008,TRUE,one,0,0,0,0,FALSE,Utah_TRUE_one
Utah,2008,TRUE,two,0,0,0,0,FALSE,Utah_TRUE_two
Utah,2009,FALSE,none,821628,8987,821628,8987,FALSE,Utah_FALSE_none
Utah,2009,FALSE,one,35019,347,35019,347,FALSE,Utah_FALSE_one
Utah,2009,FALSE,two,53022,441,53022,441,FALSE,Utah_FALSE_two
Utah,2009,TRUE,none,6990,64,6990,64,FALSE,Utah_TRUE_none
Utah,2009,TRUE,one,148,2,148,2,FALSE,Utah_TRUE_one
Utah,2009,TRUE,two,0,0,0,0,FALSE,Utah_TRUE_two
Utah,2010,FALSE,none,820443,9015,820443,9015,FALSE,Utah_FALSE_none
Utah,2010,FALSE,one,40328,375,40328,375,FALSE,Utah_FALSE_one
Utah,2010,FALSE,two,54268,444,54268,444,FALSE,Utah_FALSE_two
Utah,2010,TRUE,none,6556,74,6556,74,FALSE,Utah_TRUE_none
Utah,2010,TRUE,one,106,1,106,1,FALSE,Utah_TRUE_one
Utah,2010,TRUE,two,0,0,0,0,FALSE,Utah_TRUE_two
Utah,2011,FALSE,none,802506,8732,802506,8732,FALSE,Utah_FALSE_none
Utah,2011,FALSE,one,39021,355,39021,355,FALSE,Utah_FALSE_one
Utah,2011,FALSE,two,50544,385,50544,385,FALSE,Utah_FALSE_two
Utah,2011,TRUE,none,8981,81,8981,81,FALSE,Utah_TRUE_none
Utah,2011,TRUE,one,254,6,254,6,FALSE,Utah_TRUE_one
Utah,2011,TRUE,two,206,2,206,2,FALSE,Utah_TRUE_two
Utah,2012,FALSE,none,820838,8844,820838,8844,FALSE,Utah_FALSE_none
Utah,2012,FALSE,one,37458,362,37458,362,FALSE,Utah_FALSE_one
Utah,2012,FALSE,two,55381,424,55381,424,FALSE,Utah_FALSE_two
Utah,2012,TRUE,none,6470,63,6470,63,FALSE,Utah_TRUE_none
Utah,2012,TRUE,one,260,4,260,4,FALSE,Utah_TRUE_one
Utah,2012,TRUE,two,0,0,0,0,FALSE,Utah_TRUE_two
Utah,2013,FALSE,none,827905,9104,827905,9104,FALSE,Utah_FALSE_none
Utah,2013,FALSE,one,43714,416,43714,416,FALSE,Utah_FALSE_one
Utah,2013,FALSE,two,59599,427,59599,427,FALSE,Utah_FALSE_two
Utah,2013,TRUE,none,8055,71,8055,71,FALSE,Utah_TRUE_none
Utah,2013,TRUE,one,390,6,390,6,FALSE,Utah_TRUE_one
Utah,2013,TRUE,two,162,2,162,2,FALSE,Utah_TRUE_two
Utah,2014,FALSE,none,836134,8894,836134,8894,TRUE,Utah_FALSE_none
Utah,2014,FALSE,one,47627,434,47627,434,TRUE,Utah_FALSE_one
Utah,2014,FALSE,two,53267,396,53267,396,TRUE,Utah_FALSE_two
Utah,2014,TRUE,none,8226,87,8226,87,TRUE,Utah_TRUE_none
Utah,2014,TRUE,one,418,2,418,2,TRUE,Utah_TRUE_one
Utah,2014,TRUE,two,0,0,0,0,TRUE,Utah_TRUE_two
Utah,2015,FALSE,none,839608,8864,839608,8864,TRUE,Utah_FALSE_none
Utah,2015,FALSE,one,43207,399,43207,399,TRUE,Utah_FALSE_one
Utah,2015,FALSE,two,58459,426,58459,426,TRUE,Utah_FALSE_two
Utah,2015,TRUE,none,7066,72,7066,72,TRUE,Utah_TRUE_none
Utah,2015,TRUE,one,254,2,254,2,TRUE,Utah_TRUE_one
Utah,2015,TRUE,two,0,0,0,0,TRUE,Utah_TRUE_two
Utah,2016,FALSE,none,854309,9125,854309,9125,TRUE,Utah_FALSE_none
Utah,2016,FALSE,one,43667,418,43667,418,TRUE,Utah_FALSE_one
Utah,2016,FALSE,two,55891,376,55891,376,TRUE,Utah_FALSE_two
Utah,2016,TRUE,none,9225,96,9225,96,TRUE,Utah_TRUE_none
Utah,2016,TRUE,one,799,8,799,8,TRUE,Utah_TRUE_one
Utah,2016,TRUE,two,371,2,371,2,TRUE,Utah_TRUE_two
Utah,2017,FALSE,none,850437,9176,850437,9176,TRUE,Utah_FALSE_none
Utah,2017,FALSE,one,57966,509,57966,509,TRUE,Utah_FALSE_one
Utah,2017,FALSE,two,64153,434,64153,434,TRUE,Utah_FALSE_two
Utah,2017,TRUE,none,12264,116,12264,116,TRUE,Utah_TRUE_none
Utah,2017,TRUE,one,1480,10,1480,10,TRUE,Utah_TRUE_one
Utah,2017,TRUE,two,560,6,560,6,TRUE,Utah_TRUE_two
Utah,2018,FALSE,none,895023,9577,895023,9577,TRUE,Utah_FALSE_none
Utah,2018,FALSE,one,43833,440,43833,440,TRUE,Utah_FALSE_one
Utah,2018,FALSE,two,63501,436,63501,436,TRUE,Utah_FALSE_two
Utah,2018,TRUE,none,8935,87,8935,87,TRUE,Utah_TRUE_none
Utah,2018,TRUE,one,1559,10,1559,10,TRUE,Utah_TRUE_one
Utah,2018,TRUE,two,0,0,0,0,TRUE,Utah_TRUE_two
Utah,2019,FALSE,none,902412,9636,902412,9636,TRUE,Utah_FALSE_none
Utah,2019,FALSE,one,48205,463,48205,463,TRUE,Utah_FALSE_one
Utah,2019,FALSE,two,58057,398,58057,398,TRUE,Utah_FALSE_two
Utah,2019,TRUE,none,12247,125,12247,125,TRUE,Utah_TRUE_none
Utah,2019,TRUE,one,917,10,917,10,TRUE,Utah_TRUE_one
Utah,2019,TRUE,two,760,6,760,6,TRUE,Utah_TRUE_two
Vermont,2008,FALSE,none,223087,2281,223087,2281,FALSE,Vermont_FALSE_none
Vermont,2008,FALSE,one,7213,81,7213,81,FALSE,Vermont_FALSE_one
Vermont,2008,FALSE,two,4231,31,4231,31,FALSE,Vermont_FALSE_two
Vermont,2008,TRUE,none,3815,41,3815,41,FALSE,Vermont_TRUE_none
Vermont,2008,TRUE,one,0,0,0,0,FALSE,Vermont_TRUE_one
Vermont,2008,TRUE,two,0,0,0,0,FALSE,Vermont_TRUE_two
Vermont,2009,FALSE,none,224841,2334,224841,2334,FALSE,Vermont_FALSE_none
Vermont,2009,FALSE,one,5615,63,5615,63,FALSE,Vermont_FALSE_one
Vermont,2009,FALSE,two,3752,17,3752,17,FALSE,Vermont_FALSE_two
Vermont,2009,TRUE,none,4730,45,4730,45,FALSE,Vermont_TRUE_none
Vermont,2009,TRUE,one,0,0,0,0,FALSE,Vermont_TRUE_one
Vermont,2009,TRUE,two,0,0,0,0,FALSE,Vermont_TRUE_two
Vermont,2010,FALSE,none,213773,2308,213773,2308,FALSE,Vermont_FALSE_none
Vermont,2010,FALSE,one,7739,84,7739,84,FALSE,Vermont_FALSE_one
Vermont,2010,FALSE,two,4701,41,4701,41,FALSE,Vermont_FALSE_two
Vermont,2010,TRUE,none,3720,42,3720,42,FALSE,Vermont_TRUE_none
Vermont,2010,TRUE,one,0,0,0,0,FALSE,Vermont_TRUE_one
Vermont,2010,TRUE,two,0,0,0,0,FALSE,Vermont_TRUE_two
Vermont,2011,FALSE,none,218887,2400,218887,2400,FALSE,Vermont_FALSE_none
Vermont,2011,FALSE,one,7718,81,7718,81,FALSE,Vermont_FALSE_one
Vermont,2011,FALSE,two,3863,28,3863,28,FALSE,Vermont_FALSE_two
Vermont,2011,TRUE,none,4278,46,4278,46,FALSE,Vermont_TRUE_none
Vermont,2011,TRUE,one,242,6,242,6,FALSE,Vermont_TRUE_one
Vermont,2011,TRUE,two,0,0,0,0,FALSE,Vermont_TRUE_two
Vermont,2012,FALSE,none,218890,2309,218890,2309,FALSE,Vermont_FALSE_none
Vermont,2012,FALSE,one,8739,83,8739,83,FALSE,Vermont_FALSE_one
Vermont,2012,FALSE,two,4067,30,4067,30,FALSE,Vermont_FALSE_two
Vermont,2012,TRUE,none,3303,29,3303,29,FALSE,Vermont_TRUE_none
Vermont,2012,TRUE,one,631,4,631,4,FALSE,Vermont_TRUE_one
Vermont,2012,TRUE,two,0,0,0,0,FALSE,Vermont_TRUE_two
Vermont,2013,FALSE,none,202524,2243,202524,2243,FALSE,Vermont_FALSE_none
Vermont,2013,FALSE,one,6748,70,6748,70,FALSE,Vermont_FALSE_one
Vermont,2013,FALSE,two,5612,38,5612,38,FALSE,Vermont_FALSE_two
Vermont,2013,TRUE,none,4650,40,4650,40,FALSE,Vermont_TRUE_none
Vermont,2013,TRUE,one,62,2,62,2,FALSE,Vermont_TRUE_one
Vermont,2013,TRUE,two,0,0,0,0,FALSE,Vermont_TRUE_two
Vermont,2014,FALSE,none,210198,2253,210198,2253,TRUE,Vermont_FALSE_none
Vermont,2014,FALSE,one,5563,72,5563,72,TRUE,Vermont_FALSE_one
Vermont,2014,FALSE,two,4785,32,4785,32,TRUE,Vermont_FALSE_two
Vermont,2014,TRUE,none,4167,44,4167,44,TRUE,Vermont_TRUE_none
Vermont,2014,TRUE,one,896,6,896,6,TRUE,Vermont_TRUE_one
Vermont,2014,TRUE,two,0,0,0,0,TRUE,Vermont_TRUE_two
Vermont,2015,FALSE,none,201809,2208,201809,2208,TRUE,Vermont_FALSE_none
Vermont,2015,FALSE,one,6294,49,6294,49,TRUE,Vermont_FALSE_one
Vermont,2015,FALSE,two,5875,32,5875,32,TRUE,Vermont_FALSE_two
Vermont,2015,TRUE,none,6199,46,6199,46,TRUE,Vermont_TRUE_none
Vermont,2015,TRUE,one,0,0,0,0,TRUE,Vermont_TRUE_one
Vermont,2015,TRUE,two,0,0,0,0,TRUE,Vermont_TRUE_two
Vermont,2016,FALSE,none,200402,2169,200402,2169,TRUE,Vermont_FALSE_none
Vermont,2016,FALSE,one,7224,85,7224,85,TRUE,Vermont_FALSE_one
Vermont,2016,FALSE,two,3160,26,3160,26,TRUE,Vermont_FALSE_two
Vermont,2016,TRUE,none,4850,41,4850,41,TRUE,Vermont_TRUE_none
Vermont,2016,TRUE,one,222,2,222,2,TRUE,Vermont_TRUE_one
Vermont,2016,TRUE,two,0,0,0,0,TRUE,Vermont_TRUE_two
Vermont,2017,FALSE,none,184784,2049,184784,2049,TRUE,Vermont_FALSE_none
Vermont,2017,FALSE,one,8998,87,8998,87,TRUE,Vermont_FALSE_one
Vermont,2017,FALSE,two,5691,29,5691,29,TRUE,Vermont_FALSE_two
Vermont,2017,TRUE,none,2898,32,2898,32,TRUE,Vermont_TRUE_none
Vermont,2017,TRUE,one,427,7,427,7,TRUE,Vermont_TRUE_one
Vermont,2017,TRUE,two,95,2,95,2,TRUE,Vermont_TRUE_two
Vermont,2018,FALSE,none,189990,2030,189990,2030,TRUE,Vermont_FALSE_none
Vermont,2018,FALSE,one,7787,89,7787,89,TRUE,Vermont_FALSE_one
Vermont,2018,FALSE,two,2568,17,2568,17,TRUE,Vermont_FALSE_two
Vermont,2018,TRUE,none,5884,38,5884,38,TRUE,Vermont_TRUE_none
Vermont,2018,TRUE,one,406,6,406,6,TRUE,Vermont_TRUE_one
Vermont,2018,TRUE,two,0,0,0,0,TRUE,Vermont_TRUE_two
Vermont,2019,FALSE,none,188693,2058,188693,2058,TRUE,Vermont_FALSE_none
Vermont,2019,FALSE,one,9405,76,9405,76,TRUE,Vermont_FALSE_one
Vermont,2019,FALSE,two,4563,30,4563,30,TRUE,Vermont_FALSE_two
Vermont,2019,TRUE,none,2589,39,2589,39,TRUE,Vermont_TRUE_none
Vermont,2019,TRUE,one,532,2,532,2,TRUE,Vermont_TRUE_one
Vermont,2019,TRUE,two,0,0,0,0,TRUE,Vermont_TRUE_two
Virginia,2008,FALSE,none,2240953,24281,2240953,24281,FALSE,Virginia_FALSE_none
Virginia,2008,FALSE,one,118856,1266,118856,1266,FALSE,Virginia_FALSE_one
Virginia,2008,FALSE,two,212914,2018,212914,2018,FALSE,Virginia_FALSE_two
Virginia,2008,TRUE,none,18368,207,18368,207,FALSE,Virginia_TRUE_none
Virginia,2008,TRUE,one,1099,8,1099,8,FALSE,Virginia_TRUE_one
Virginia,2008,TRUE,two,401,4,401,4,FALSE,Virginia_TRUE_two
Virginia,2009,FALSE,none,2209486,23689,2209486,23689,FALSE,Virginia_FALSE_none
Virginia,2009,FALSE,one,119996,1296,119996,1296,FALSE,Virginia_FALSE_one
Virginia,2009,FALSE,two,230356,2188,230356,2188,FALSE,Virginia_FALSE_two
Virginia,2009,TRUE,none,21375,222,21375,222,FALSE,Virginia_TRUE_none
Virginia,2009,TRUE,one,630,10,630,10,FALSE,Virginia_TRUE_one
Virginia,2009,TRUE,two,556,6,556,6,FALSE,Virginia_TRUE_two
Virginia,2010,FALSE,none,2187446,23489,2187446,23489,FALSE,Virginia_FALSE_none
Virginia,2010,FALSE,one,123594,1271,123594,1271,FALSE,Virginia_FALSE_one
Virginia,2010,FALSE,two,238812,2183,238812,2183,FALSE,Virginia_FALSE_two
Virginia,2010,TRUE,none,17154,201,17154,201,FALSE,Virginia_TRUE_none
Virginia,2010,TRUE,one,257,4,257,4,FALSE,Virginia_TRUE_one
Virginia,2010,TRUE,two,597,7,597,7,FALSE,Virginia_TRUE_two
Virginia,2011,FALSE,none,2176439,23021,2176439,23021,FALSE,Virginia_FALSE_none
Virginia,2011,FALSE,one,128512,1297,128512,1297,FALSE,Virginia_FALSE_one
Virginia,2011,FALSE,two,243567,1999,243567,1999,FALSE,Virginia_FALSE_two
Virginia,2011,TRUE,none,20605,240,20605,240,FALSE,Virginia_TRUE_none
Virginia,2011,TRUE,one,581,7,581,7,FALSE,Virginia_TRUE_one
Virginia,2011,TRUE,two,200,2,200,2,FALSE,Virginia_TRUE_two
Virginia,2012,FALSE,none,2168163,23328,2168163,23328,FALSE,Virginia_FALSE_none
Virginia,2012,FALSE,one,119060,1256,119060,1256,FALSE,Virginia_FALSE_one
Virginia,2012,FALSE,two,261257,2393,261257,2393,FALSE,Virginia_FALSE_two
Virginia,2012,TRUE,none,19673,237,19673,237,FALSE,Virginia_TRUE_none
Virginia,2012,TRUE,one,1175,14,1175,14,FALSE,Virginia_TRUE_one
